transaction_id,date,sku_id,customer_id,location_id,units_sold,price,on_promotion,payment_method,channel
TXN176859,2024-04-30,P0038,CUST0159,L1,1,151.0,0,UPI,Online
TXN176860,2024-04-30,P0038,CUST0046,L2,1,151.0,0,UPI,Offline
TXN176861,2024-04-30,P0038,CUST0141,L2,1,151.0,0,Cash,Offline
TXN176862,2024-04-30,P0038,CUST0019,L1,1,151.0,0,Card,Online
TXN176863,2024-04-30,P0038,CUST0008,L2,1,151.0,0,Cash,Offline
TXN176864,2024-04-30,P0038,CUST0022,L4,1,151.0,0,Cash,Offline
TXN176865,2024-04-30,P0038,CUST0158,L4,1,151.0,0,UPI,Offline
TXN176866,2024-04-30,P0038,CUST0144,L4,1,151.0,0,Cash,Online
TXN176867,2024-04-30,P0038,CUST0083,L2,1,151.0,0,UPI,Online
TXN176868,2024-04-30,P0038,CUST0115,L3,1,151.0,0,Card,Offline
TXN176869,2024-04-30,P0038,CUST0032,L4,1,151.0,0,UPI,Online
TXN176870,2024-04-30,P0038,CUST0149,L2,1,151.0,0,Cash,Offline
TXN176871,2024-04-30,P0039,CUST0067,L5,1,149.0,0,UPI,Offline
TXN176872,2024-04-30,P0039,CUST0132,L1,1,149.0,0,Cash,Online
TXN176873,2024-04-30,P0039,CUST0126,L2,1,149.0,0,UPI,Offline
TXN176874,2024-04-30,P0039,CUST0183,L5,1,149.0,0,UPI,Online
TXN176875,2024-04-30,P0039,CUST0143,L5,1,149.0,0,Card,Offline
TXN176876,2024-04-30,P0039,CUST0157,L2,1,149.0,0,Card,Offline
TXN176877,2024-04-30,P0039,CUST0091,L3,1,149.0,0,UPI,Offline
TXN176878,2024-04-30,P0039,CUST0148,L4,1,149.0,0,Cash,Offline
TXN176879,2024-04-30,P0039,CUST0187,L5,1,149.0,0,Card,Offline
TXN176880,2024-04-30,P0039,CUST0062,L5,1,149.0,0,Card,Online
TXN176881,2024-04-30,P0039,CUST0138,L2,1,149.0,0,Cash,Offline
TXN176882,2024-04-30,P0039,CUST0178,L3,1,149.0,0,Cash,Offline
TXN176883,2024-04-30,P0039,CUST0075,L3,1,149.0,0,Card,Online
TXN176884,2024-04-30,P0039,CUST0120,L4,1,149.0,0,Cash,Offline
TXN176885,2024-04-30,P0039,CUST0002,L1,1,149.0,0,Cash,Online
TXN176886,2024-04-30,P0039,CUST0021,L2,1,149.0,0,Cash,Offline
TXN176887,2024-04-30,P0039,CUST0191,L2,1,149.0,0,Card,Online
TXN176888,2024-04-30,P0039,CUST0086,L5,1,149.0,0,Cash,Offline
TXN176889,2024-04-30,P0039,CUST0156,L3,1,149.0,0,Cash,Offline
TXN176890,2024-04-30,P0039,CUST0099,L2,1,149.0,0,UPI,Online
TXN176891,2024-04-30,P0040,CUST0125,L2,1,235.0,0,Card,Online
TXN176892,2024-04-30,P0040,CUST0065,L1,1,235.0,0,Card,Online
TXN176893,2024-04-30,P0040,CUST0137,L2,1,235.0,0,Card,Online
TXN176894,2024-04-30,P0040,CUST0126,L3,1,235.0,0,UPI,Offline
TXN176895,2024-04-30,P0040,CUST0165,L4,1,235.0,0,Card,Offline
TXN176896,2024-04-30,P0040,CUST0103,L1,1,235.0,0,Card,Online
TXN176897,2024-04-30,P0040,CUST0181,L2,1,235.0,0,UPI,Online
TXN176898,2024-04-30,P0040,CUST0090,L2,1,235.0,0,Cash,Online
TXN176899,2024-04-30,P0040,CUST0115,L4,1,235.0,0,Card,Offline
TXN176900,2024-04-30,P0040,CUST0075,L3,1,235.0,0,Card,Online
TXN176901,2024-04-30,P0040,CUST0063,L5,1,235.0,0,Cash,Offline
TXN176902,2024-04-30,P0040,CUST0071,L4,1,235.0,0,Cash,Offline
TXN176903,2024-04-30,P0040,CUST0144,L2,1,235.0,0,Cash,Offline
TXN176904,2024-04-30,P0040,CUST0072,L4,1,235.0,0,UPI,Online
TXN176905,2024-04-30,P0040,CUST0188,L2,1,235.0,0,Cash,Online
TXN176906,2024-04-30,P0040,CUST0027,L5,1,235.0,0,Cash,Offline
TXN176907,2024-04-30,P0040,CUST0053,L5,1,235.0,0,Cash,Online
TXN176908,2024-04-30,P0040,CUST0119,L3,1,235.0,0,Card,Online
TXN176909,2024-04-30,P0040,CUST0130,L5,1,235.0,0,Cash,Online
TXN176910,2024-04-30,P0040,CUST0005,L3,1,235.0,0,Cash,Online
TXN176911,2024-04-30,P0040,CUST0045,L4,1,235.0,0,Cash,Online
TXN176912,2024-04-30,P0040,CUST0043,L1,1,235.0,0,Card,Online
TXN176913,2024-04-30,P0040,CUST0148,L3,1,235.0,0,Cash,Offline
TXN176914,2024-04-30,P0040,CUST0185,L4,1,235.0,0,Cash,Online
TXN176915,2024-04-30,P0040,CUST0147,L5,1,235.0,0,UPI,Offline
TXN176916,2024-04-30,P0041,CUST0199,L2,1,213.0,0,UPI,Offline
TXN176917,2024-04-30,P0041,CUST0107,L4,1,213.0,0,Cash,Online
TXN176918,2024-04-30,P0041,CUST0190,L1,1,213.0,0,Cash,Offline
TXN176919,2024-04-30,P0041,CUST0021,L1,1,213.0,0,Cash,Online
TXN176920,2024-04-30,P0041,CUST0183,L4,1,213.0,0,Cash,Online
TXN176921,2024-04-30,P0041,CUST0056,L1,1,213.0,0,Cash,Online
TXN176922,2024-04-30,P0041,CUST0032,L5,1,213.0,0,Cash,Online
TXN176923,2024-04-30,P0042,CUST0069,L4,1,135.0,0,Card,Online
TXN176924,2024-04-30,P0042,CUST0102,L5,1,135.0,0,Card,Offline
TXN176925,2024-04-30,P0042,CUST0115,L5,1,135.0,0,UPI,Offline
TXN176926,2024-04-30,P0042,CUST0093,L1,1,135.0,0,UPI,Offline
TXN176927,2024-04-30,P0042,CUST0023,L5,1,135.0,0,Cash,Online
TXN176928,2024-04-30,P0042,CUST0047,L4,1,135.0,0,Cash,Online
TXN176929,2024-04-30,P0042,CUST0010,L5,1,135.0,0,UPI,Online
TXN176930,2024-04-30,P0042,CUST0076,L3,1,135.0,0,Card,Offline
TXN176931,2024-04-30,P0042,CUST0102,L4,1,135.0,0,Card,Offline
TXN176932,2024-04-30,P0042,CUST0008,L4,1,135.0,0,Card,Offline
TXN176933,2024-04-30,P0042,CUST0091,L2,1,135.0,0,Cash,Offline
TXN176934,2024-04-30,P0042,CUST0113,L1,1,135.0,0,Card,Offline
TXN176935,2024-04-30,P0042,CUST0086,L2,1,135.0,0,Cash,Offline
TXN176936,2024-04-30,P0042,CUST0054,L3,1,135.0,0,Card,Offline
TXN176937,2024-04-30,P0042,CUST0008,L5,1,135.0,0,UPI,Online
TXN176938,2024-04-30,P0042,CUST0023,L2,1,135.0,0,Cash,Offline
TXN176939,2024-04-30,P0042,CUST0161,L5,1,135.0,0,Cash,Offline
TXN176940,2024-04-30,P0042,CUST0127,L1,1,135.0,0,Card,Online
TXN176941,2024-04-30,P0042,CUST0091,L4,1,135.0,0,Cash,Online
TXN176942,2024-04-30,P0042,CUST0056,L4,1,135.0,0,Card,Online
TXN176943,2024-04-30,P0042,CUST0051,L3,1,135.0,0,Cash,Offline
TXN176944,2024-04-30,P0042,CUST0165,L2,1,135.0,0,Cash,Offline
TXN176945,2024-04-30,P0042,CUST0024,L3,1,135.0,0,UPI,Online
TXN176946,2024-04-30,P0042,CUST0040,L4,1,135.0,0,Cash,Offline
TXN176947,2024-04-30,P0042,CUST0021,L4,1,135.0,0,UPI,Online
TXN176948,2024-04-30,P0042,CUST0055,L4,1,135.0,0,UPI,Offline
TXN176949,2024-04-30,P0042,CUST0154,L5,1,135.0,0,UPI,Offline
TXN176950,2024-04-30,P0042,CUST0161,L2,1,135.0,0,Cash,Offline
TXN176951,2024-04-30,P0043,CUST0081,L3,1,102.0,0,UPI,Offline
TXN176952,2024-04-30,P0043,CUST0073,L4,1,102.0,0,Card,Online
TXN176953,2024-04-30,P0043,CUST0019,L5,1,102.0,0,Card,Offline
TXN176954,2024-04-30,P0043,CUST0043,L4,1,102.0,0,Cash,Offline
TXN176955,2024-04-30,P0043,CUST0044,L3,1,102.0,0,Card,Offline
TXN176956,2024-04-30,P0043,CUST0134,L3,1,102.0,0,Card,Offline
TXN176957,2024-04-30,P0043,CUST0040,L3,1,102.0,0,UPI,Online
TXN176958,2024-04-30,P0043,CUST0010,L3,1,102.0,0,Cash,Offline
TXN176959,2024-04-30,P0043,CUST0124,L2,1,102.0,0,Card,Online
TXN176960,2024-04-30,P0043,CUST0049,L1,1,102.0,0,UPI,Online
TXN176961,2024-04-30,P0043,CUST0070,L5,1,102.0,0,Cash,Offline
TXN176962,2024-04-30,P0043,CUST0078,L4,1,102.0,0,Cash,Offline
TXN176963,2024-04-30,P0043,CUST0113,L5,1,102.0,0,Cash,Online
TXN176964,2024-04-30,P0043,CUST0076,L3,1,102.0,0,Cash,Online
TXN176965,2024-04-30,P0043,CUST0066,L2,1,102.0,0,Cash,Online
TXN176966,2024-04-30,P0043,CUST0061,L4,1,102.0,0,UPI,Offline
TXN176967,2024-04-30,P0043,CUST0179,L1,1,102.0,0,Card,Online
TXN176968,2024-04-30,P0043,CUST0000,L4,1,102.0,0,Cash,Offline
TXN176969,2024-04-30,P0043,CUST0085,L5,1,102.0,0,Cash,Online
TXN176970,2024-04-30,P0043,CUST0042,L2,1,102.0,0,UPI,Online
TXN176971,2024-04-30,P0043,CUST0027,L5,1,102.0,0,UPI,Offline
TXN176972,2024-04-30,P0043,CUST0159,L1,1,102.0,0,Cash,Online
TXN176973,2024-04-30,P0043,CUST0173,L2,1,102.0,0,Card,Online
TXN176974,2024-04-30,P0043,CUST0171,L5,1,102.0,0,Cash,Offline
TXN176975,2024-04-30,P0043,CUST0177,L5,1,102.0,0,UPI,Offline
TXN176976,2024-04-30,P0044,CUST0044,L3,1,276.0,0,Card,Online
TXN176977,2024-04-30,P0044,CUST0070,L3,1,276.0,0,Cash,Online
TXN176978,2024-04-30,P0044,CUST0146,L1,1,276.0,0,UPI,Offline
TXN176979,2024-04-30,P0044,CUST0109,L2,1,276.0,0,Card,Offline
TXN176980,2024-04-30,P0044,CUST0122,L3,1,276.0,0,UPI,Online
TXN176981,2024-04-30,P0045,CUST0117,L4,1,191.0,0,Cash,Offline
TXN176982,2024-04-30,P0045,CUST0041,L4,1,191.0,0,Card,Online
TXN176983,2024-04-30,P0045,CUST0013,L4,1,191.0,0,Card,Online
TXN176984,2024-04-30,P0045,CUST0023,L3,1,191.0,0,Card,Online
TXN176985,2024-04-30,P0046,CUST0190,L5,1,94.0,0,Card,Online
TXN176986,2024-04-30,P0046,CUST0102,L5,1,94.0,0,Cash,Offline
TXN176987,2024-04-30,P0046,CUST0005,L4,1,94.0,0,Card,Offline
TXN176988,2024-04-30,P0046,CUST0129,L1,1,94.0,0,UPI,Offline
TXN176989,2024-04-30,P0046,CUST0080,L1,1,94.0,0,Cash,Online
TXN176990,2024-04-30,P0046,CUST0137,L5,1,94.0,0,Card,Offline
TXN176991,2024-04-30,P0046,CUST0190,L2,1,94.0,0,Card,Online
TXN176992,2024-04-30,P0046,CUST0146,L5,1,94.0,0,Card,Offline
TXN176993,2024-04-30,P0046,CUST0160,L5,1,94.0,0,UPI,Offline
TXN176994,2024-04-30,P0046,CUST0038,L4,1,94.0,0,Card,Online
TXN176995,2024-04-30,P0046,CUST0048,L5,1,94.0,0,Cash,Offline
TXN176996,2024-04-30,P0046,CUST0095,L1,1,94.0,0,Card,Offline
TXN176997,2024-04-30,P0046,CUST0144,L4,1,94.0,0,Cash,Offline
TXN176998,2024-04-30,P0046,CUST0162,L5,1,94.0,0,Cash,Offline
TXN176999,2024-04-30,P0046,CUST0026,L4,1,94.0,0,UPI,Offline
TXN177000,2024-04-30,P0046,CUST0195,L4,1,94.0,0,Cash,Online
TXN177001,2024-04-30,P0046,CUST0171,L3,1,94.0,0,Card,Offline
TXN177002,2024-04-30,P0046,CUST0192,L5,1,94.0,0,UPI,Online
TXN177003,2024-04-30,P0046,CUST0126,L2,1,94.0,0,Card,Offline
TXN177004,2024-04-30,P0046,CUST0166,L1,1,94.0,0,Card,Online
TXN177005,2024-04-30,P0046,CUST0091,L2,1,94.0,0,UPI,Offline
TXN177006,2024-04-30,P0046,CUST0095,L2,1,94.0,0,UPI,Offline
TXN177007,2024-04-30,P0047,CUST0059,L4,1,169.0,0,Cash,Offline
TXN177008,2024-04-30,P0047,CUST0098,L1,1,169.0,0,Card,Offline
TXN177009,2024-04-30,P0047,CUST0154,L5,1,169.0,0,UPI,Online
TXN177010,2024-04-30,P0047,CUST0004,L5,1,169.0,0,UPI,Offline
TXN177011,2024-04-30,P0047,CUST0058,L2,1,169.0,0,Cash,Online
TXN177012,2024-04-30,P0047,CUST0014,L2,1,169.0,0,Cash,Online
TXN177013,2024-04-30,P0047,CUST0127,L2,1,169.0,0,Cash,Online
TXN177014,2024-04-30,P0047,CUST0062,L2,1,169.0,0,Card,Offline
TXN177015,2024-04-30,P0047,CUST0176,L1,1,169.0,0,Card,Online
TXN177016,2024-04-30,P0047,CUST0059,L3,1,169.0,0,Cash,Offline
TXN177017,2024-04-30,P0047,CUST0030,L2,1,169.0,0,Card,Online
TXN177018,2024-04-30,P0048,CUST0061,L5,1,245.0,0,Card,Online
TXN177019,2024-04-30,P0048,CUST0054,L3,1,245.0,0,Cash,Offline
TXN177020,2024-04-30,P0048,CUST0019,L3,1,245.0,0,Cash,Offline
TXN177021,2024-04-30,P0048,CUST0082,L5,1,245.0,0,UPI,Offline
TXN177022,2024-04-30,P0048,CUST0102,L1,1,245.0,0,Cash,Offline
TXN177023,2024-04-30,P0048,CUST0072,L2,1,245.0,0,UPI,Online
TXN177024,2024-04-30,P0048,CUST0199,L4,1,245.0,0,Cash,Offline
TXN177025,2024-04-30,P0048,CUST0077,L1,1,245.0,0,UPI,Offline
TXN177026,2024-04-30,P0048,CUST0085,L1,1,245.0,0,Card,Offline
TXN177027,2024-04-30,P0048,CUST0157,L1,1,245.0,0,UPI,Offline
TXN177028,2024-04-30,P0048,CUST0146,L3,1,245.0,0,Card,Online
TXN177029,2024-04-30,P0048,CUST0031,L2,1,245.0,0,Cash,Offline
TXN177030,2024-04-30,P0048,CUST0072,L4,1,245.0,0,Card,Offline
TXN177031,2024-04-30,P0048,CUST0032,L3,1,245.0,0,UPI,Offline
TXN177032,2024-04-30,P0048,CUST0155,L3,1,245.0,0,Card,Online
TXN177033,2024-04-30,P0048,CUST0047,L4,1,245.0,0,UPI,Offline
TXN177034,2024-04-30,P0048,CUST0177,L4,1,245.0,0,Cash,Online
TXN177035,2024-04-30,P0048,CUST0025,L2,1,245.0,0,Card,Offline
TXN177036,2024-04-30,P0049,CUST0053,L1,1,240.0,0,UPI,Online
TXN177037,2024-04-30,P0049,CUST0014,L2,1,240.0,0,Card,Online
TXN177038,2024-04-30,P0049,CUST0089,L1,1,240.0,0,UPI,Offline
TXN177039,2024-04-30,P0049,CUST0102,L3,1,240.0,0,Cash,Online
TXN177040,2024-04-30,P0049,CUST0048,L5,1,240.0,0,UPI,Offline
TXN177041,2024-04-30,P0049,CUST0072,L1,1,240.0,0,Cash,Online
TXN177042,2024-04-30,P0049,CUST0117,L1,1,240.0,0,UPI,Online
TXN177043,2024-04-30,P0049,CUST0161,L3,1,240.0,0,Cash,Online
TXN177044,2024-04-30,P0049,CUST0179,L5,1,240.0,0,Cash,Online
TXN177045,2024-04-30,P0049,CUST0051,L4,1,240.0,0,Cash,Online
TXN177046,2024-04-30,P0049,CUST0121,L3,1,240.0,0,UPI,Online
TXN177047,2024-04-30,P0049,CUST0147,L4,1,240.0,0,UPI,Offline
TXN177048,2024-04-30,P0049,CUST0099,L1,1,240.0,0,Card,Online
TXN177049,2024-04-30,P0049,CUST0026,L3,1,240.0,0,Cash,Online
TXN177050,2024-04-30,P0049,CUST0109,L3,1,240.0,0,UPI,Offline
TXN177051,2024-04-30,P0049,CUST0058,L4,1,240.0,0,Card,Offline
TXN177052,2024-05-01,P0000,CUST0027,L3,1,173.0,0,UPI,Offline
TXN177053,2024-05-01,P0000,CUST0154,L5,1,173.0,0,UPI,Online
TXN177054,2024-05-01,P0000,CUST0136,L2,1,173.0,0,Cash,Offline
TXN177055,2024-05-01,P0000,CUST0157,L2,1,173.0,0,Card,Online
TXN177056,2024-05-01,P0000,CUST0034,L4,1,173.0,0,Cash,Offline
TXN177057,2024-05-01,P0000,CUST0149,L5,1,173.0,0,Cash,Online
TXN177058,2024-05-01,P0000,CUST0087,L3,1,173.0,0,UPI,Offline
TXN177059,2024-05-01,P0000,CUST0098,L5,1,173.0,0,Cash,Offline
TXN177060,2024-05-01,P0000,CUST0103,L2,1,173.0,0,Card,Online
TXN177061,2024-05-01,P0000,CUST0129,L3,1,173.0,0,UPI,Offline
TXN177062,2024-05-01,P0000,CUST0071,L4,1,173.0,0,Card,Offline
TXN177063,2024-05-01,P0000,CUST0175,L3,1,173.0,0,UPI,Online
TXN177064,2024-05-01,P0000,CUST0035,L2,1,173.0,0,Cash,Offline
TXN177065,2024-05-01,P0000,CUST0074,L3,1,173.0,0,Cash,Offline
TXN177066,2024-05-01,P0000,CUST0073,L2,1,173.0,0,Cash,Online
TXN177067,2024-05-01,P0000,CUST0106,L5,1,173.0,0,Card,Online
TXN177068,2024-05-01,P0000,CUST0031,L2,1,173.0,0,Cash,Online
TXN177069,2024-05-01,P0000,CUST0176,L3,1,173.0,0,Card,Offline
TXN177070,2024-05-01,P0000,CUST0155,L1,1,173.0,0,Cash,Offline
TXN177071,2024-05-01,P0000,CUST0045,L2,1,173.0,0,Card,Offline
TXN177072,2024-05-01,P0000,CUST0116,L2,1,173.0,0,Card,Offline
TXN177073,2024-05-01,P0000,CUST0025,L4,1,173.0,0,Cash,Online
TXN177074,2024-05-01,P0000,CUST0133,L3,1,173.0,0,Cash,Offline
TXN177075,2024-05-01,P0000,CUST0161,L3,1,173.0,0,UPI,Online
TXN177076,2024-05-01,P0001,CUST0106,L3,1,132.0,0,UPI,Offline
TXN177077,2024-05-01,P0001,CUST0155,L3,1,132.0,0,UPI,Offline
TXN177078,2024-05-01,P0001,CUST0010,L2,1,132.0,0,Cash,Online
TXN177079,2024-05-01,P0001,CUST0167,L5,1,132.0,0,Cash,Offline
TXN177080,2024-05-01,P0002,CUST0144,L4,1,85.0,0,UPI,Online
TXN177081,2024-05-01,P0002,CUST0087,L3,1,85.0,0,Card,Online
TXN177082,2024-05-01,P0002,CUST0092,L5,1,85.0,0,UPI,Offline
TXN177083,2024-05-01,P0002,CUST0183,L3,1,85.0,0,Card,Offline
TXN177084,2024-05-01,P0002,CUST0163,L3,1,85.0,0,Cash,Offline
TXN177085,2024-05-01,P0002,CUST0073,L2,1,85.0,0,Card,Online
TXN177086,2024-05-01,P0002,CUST0114,L1,1,85.0,0,UPI,Online
TXN177087,2024-05-01,P0002,CUST0187,L4,1,85.0,0,Card,Offline
TXN177088,2024-05-01,P0002,CUST0125,L2,1,85.0,0,Cash,Online
TXN177089,2024-05-01,P0003,CUST0106,L2,1,253.0,0,UPI,Offline
TXN177090,2024-05-01,P0003,CUST0138,L2,1,253.0,0,Cash,Online
TXN177091,2024-05-01,P0003,CUST0160,L4,1,253.0,0,Card,Offline
TXN177092,2024-05-01,P0003,CUST0198,L1,1,253.0,0,Cash,Offline
TXN177093,2024-05-01,P0003,CUST0168,L3,1,253.0,0,Card,Online
TXN177094,2024-05-01,P0003,CUST0147,L3,1,253.0,0,Cash,Online
TXN177095,2024-05-01,P0003,CUST0181,L2,1,253.0,0,Card,Offline
TXN177096,2024-05-01,P0003,CUST0054,L5,1,253.0,0,UPI,Offline
TXN177097,2024-05-01,P0003,CUST0054,L4,1,253.0,0,Cash,Online
TXN177098,2024-05-01,P0003,CUST0157,L5,1,253.0,0,UPI,Offline
TXN177099,2024-05-01,P0005,CUST0180,L5,1,182.0,0,UPI,Offline
TXN177100,2024-05-01,P0005,CUST0141,L4,1,182.0,0,Card,Offline
TXN177101,2024-05-01,P0005,CUST0113,L1,1,182.0,0,Cash,Offline
TXN177102,2024-05-01,P0005,CUST0115,L5,1,182.0,0,Card,Offline
TXN177103,2024-05-01,P0005,CUST0193,L3,1,182.0,0,Cash,Online
TXN177104,2024-05-01,P0005,CUST0121,L3,1,182.0,0,Card,Online
TXN177105,2024-05-01,P0005,CUST0061,L5,1,182.0,0,Cash,Online
TXN177106,2024-05-01,P0006,CUST0008,L1,1,277.0,0,Cash,Offline
TXN177107,2024-05-01,P0006,CUST0177,L1,1,277.0,0,Card,Online
TXN177108,2024-05-01,P0006,CUST0146,L3,1,277.0,0,Cash,Offline
TXN177109,2024-05-01,P0006,CUST0060,L5,1,277.0,0,Cash,Offline
TXN177110,2024-05-01,P0006,CUST0137,L3,1,277.0,0,Card,Online
TXN177111,2024-05-01,P0006,CUST0070,L2,1,277.0,0,UPI,Online
TXN177112,2024-05-01,P0006,CUST0079,L4,1,277.0,0,UPI,Online
TXN177113,2024-05-01,P0006,CUST0065,L1,1,277.0,0,Card,Offline
TXN177114,2024-05-01,P0006,CUST0026,L2,1,277.0,0,UPI,Offline
TXN177115,2024-05-01,P0006,CUST0044,L2,1,277.0,0,Card,Online
TXN177116,2024-05-01,P0006,CUST0172,L1,1,277.0,0,Card,Offline
TXN177117,2024-05-01,P0006,CUST0035,L1,1,277.0,0,UPI,Online
TXN177118,2024-05-01,P0006,CUST0173,L1,1,277.0,0,UPI,Offline
TXN177119,2024-05-01,P0006,CUST0115,L4,1,277.0,0,Cash,Online
TXN177120,2024-05-01,P0006,CUST0185,L4,1,277.0,0,UPI,Online
TXN177121,2024-05-01,P0006,CUST0144,L2,1,277.0,0,Card,Online
TXN177122,2024-05-01,P0006,CUST0182,L4,1,277.0,0,UPI,Online
TXN177123,2024-05-01,P0006,CUST0007,L2,1,277.0,0,Cash,Online
TXN177124,2024-05-01,P0006,CUST0170,L5,1,277.0,0,Cash,Offline
TXN177125,2024-05-01,P0006,CUST0060,L3,1,277.0,0,Card,Online
TXN177126,2024-05-01,P0007,CUST0194,L2,1,143.0,0,UPI,Online
TXN177127,2024-05-01,P0007,CUST0175,L4,1,143.0,0,Cash,Online
TXN177128,2024-05-01,P0007,CUST0188,L2,1,143.0,0,UPI,Online
TXN177129,2024-05-01,P0007,CUST0029,L2,1,143.0,0,Cash,Offline
TXN177130,2024-05-01,P0007,CUST0098,L3,1,143.0,0,Cash,Offline
TXN177131,2024-05-01,P0007,CUST0009,L4,1,143.0,0,UPI,Offline
TXN177132,2024-05-01,P0007,CUST0093,L2,1,143.0,0,Cash,Offline
TXN177133,2024-05-01,P0008,CUST0187,L1,1,296.0,0,UPI,Online
TXN177134,2024-05-01,P0008,CUST0037,L3,1,296.0,0,Card,Online
TXN177135,2024-05-01,P0008,CUST0084,L2,1,296.0,0,Card,Offline
TXN177136,2024-05-01,P0008,CUST0131,L1,1,296.0,0,Cash,Offline
TXN177137,2024-05-01,P0008,CUST0122,L2,1,296.0,0,Card,Offline
TXN177138,2024-05-01,P0008,CUST0064,L5,1,296.0,0,Cash,Offline
TXN177139,2024-05-01,P0008,CUST0167,L5,1,296.0,0,UPI,Offline
TXN177140,2024-05-01,P0008,CUST0164,L1,1,296.0,0,Cash,Online
TXN177141,2024-05-01,P0008,CUST0161,L5,1,296.0,0,UPI,Offline
TXN177142,2024-05-01,P0008,CUST0183,L3,1,296.0,0,Cash,Offline
TXN177143,2024-05-01,P0008,CUST0108,L4,1,296.0,0,UPI,Online
TXN177144,2024-05-01,P0008,CUST0172,L5,1,296.0,0,Card,Offline
TXN177145,2024-05-01,P0008,CUST0105,L3,1,296.0,0,UPI,Offline
TXN177146,2024-05-01,P0008,CUST0009,L1,1,296.0,0,Card,Offline
TXN177147,2024-05-01,P0008,CUST0133,L2,1,296.0,0,Cash,Offline
TXN177148,2024-05-01,P0008,CUST0069,L1,1,296.0,0,UPI,Offline
TXN177149,2024-05-01,P0009,CUST0047,L3,1,51.0,0,Cash,Offline
TXN177150,2024-05-01,P0009,CUST0071,L4,1,51.0,0,UPI,Online
TXN177151,2024-05-01,P0009,CUST0165,L5,1,51.0,0,Cash,Online
TXN177152,2024-05-01,P0010,CUST0111,L2,1,76.0,0,Cash,Online
TXN177153,2024-05-01,P0010,CUST0032,L5,1,76.0,0,UPI,Online
TXN177154,2024-05-01,P0010,CUST0197,L4,1,76.0,0,Card,Offline
TXN177155,2024-05-01,P0010,CUST0120,L1,1,76.0,0,Cash,Online
TXN177156,2024-05-01,P0010,CUST0103,L2,1,76.0,0,Cash,Online
TXN177157,2024-05-01,P0010,CUST0153,L3,1,76.0,0,Card,Offline
TXN177158,2024-05-01,P0010,CUST0097,L3,1,76.0,0,Card,Online
TXN177159,2024-05-01,P0010,CUST0181,L3,1,76.0,0,UPI,Online
TXN177160,2024-05-01,P0010,CUST0004,L2,1,76.0,0,UPI,Online
TXN177161,2024-05-01,P0010,CUST0102,L1,1,76.0,0,UPI,Online
TXN177162,2024-05-01,P0010,CUST0095,L1,1,76.0,0,Cash,Online
TXN177163,2024-05-01,P0010,CUST0077,L3,1,76.0,0,Cash,Online
TXN177164,2024-05-01,P0010,CUST0049,L2,1,76.0,0,UPI,Offline
TXN177165,2024-05-01,P0010,CUST0009,L4,1,76.0,0,UPI,Offline
TXN177166,2024-05-01,P0010,CUST0054,L1,1,76.0,0,UPI,Offline
TXN177167,2024-05-01,P0010,CUST0024,L3,1,76.0,0,Card,Offline
TXN177168,2024-05-01,P0010,CUST0114,L4,1,76.0,0,Card,Offline
TXN177169,2024-05-01,P0010,CUST0066,L3,1,76.0,0,Cash,Offline
TXN177170,2024-05-01,P0010,CUST0071,L4,1,76.0,0,UPI,Online
TXN177171,2024-05-01,P0011,CUST0087,L2,1,186.0,0,Cash,Online
TXN177172,2024-05-01,P0011,CUST0130,L3,1,186.0,0,UPI,Offline
TXN177173,2024-05-01,P0011,CUST0148,L3,1,186.0,0,Card,Offline
TXN177174,2024-05-01,P0011,CUST0170,L4,1,186.0,0,Cash,Offline
TXN177175,2024-05-01,P0011,CUST0119,L2,1,186.0,0,Card,Online
TXN177176,2024-05-01,P0011,CUST0038,L3,1,186.0,0,Cash,Offline
TXN177177,2024-05-01,P0011,CUST0153,L4,1,186.0,0,Card,Online
TXN177178,2024-05-01,P0011,CUST0123,L2,1,186.0,0,Cash,Online
TXN177179,2024-05-01,P0011,CUST0108,L4,1,186.0,0,UPI,Online
TXN177180,2024-05-01,P0011,CUST0195,L4,1,186.0,0,UPI,Online
TXN177181,2024-05-01,P0011,CUST0117,L3,1,186.0,0,UPI,Online
TXN177182,2024-05-01,P0011,CUST0110,L3,1,186.0,0,Cash,Offline
TXN177183,2024-05-01,P0011,CUST0161,L3,1,186.0,0,Card,Online
TXN177184,2024-05-01,P0011,CUST0109,L5,1,186.0,0,Cash,Offline
TXN177185,2024-05-01,P0011,CUST0179,L4,1,186.0,0,Card,Online
TXN177186,2024-05-01,P0011,CUST0075,L3,1,186.0,0,Cash,Online
TXN177187,2024-05-01,P0013,CUST0099,L1,1,131.74291446973,1,Cash,Online
TXN177188,2024-05-01,P0013,CUST0196,L2,1,131.74291446973,1,UPI,Online
TXN177189,2024-05-01,P0013,CUST0013,L2,1,131.74291446973,1,UPI,Online
TXN177190,2024-05-01,P0013,CUST0131,L3,1,131.74291446973,1,Cash,Online
TXN177191,2024-05-01,P0013,CUST0023,L5,1,131.74291446973,1,Card,Online
TXN177192,2024-05-01,P0013,CUST0085,L3,1,131.74291446973,1,Card,Online
TXN177193,2024-05-01,P0013,CUST0156,L5,1,131.74291446973,1,Card,Online
TXN177194,2024-05-01,P0014,CUST0045,L5,1,72.0,0,UPI,Online
TXN177195,2024-05-01,P0014,CUST0023,L5,1,72.0,0,UPI,Online
TXN177196,2024-05-01,P0014,CUST0046,L1,1,72.0,0,Cash,Offline
