date,sku_id,location_id,regular_price,promo_price,discount_percent,promo_type
2024-03-13,P0025,L5,128,128.0,0.0,None
2024-03-13,P0026,L4,256,256.0,0.0,BOGO
2024-03-13,P0027,L1,190,190.0,0.0,None
2024-03-13,P0028,L1,271,271.0,0.0,Seasonal
2024-03-13,P0029,L3,86,50.49533527303365,41.28449386856553,BOGO
2024-03-13,P0030,L4,251,251.0,0.0,Flat Off
2024-03-13,P0031,L4,135,135.0,0.0,None
2024-03-13,P0032,L1,284,284.0,0.0,Seasonal
2024-03-13,P0033,L3,93,93.0,0.0,Flat Off
2024-03-13,P0034,L2,195,195.0,0.0,BOGO
2024-03-13,P0035,L5,83,83.0,0.0,BOGO
2024-03-13,P0036,L4,217,217.0,0.0,None
2024-03-13,P0037,L1,236,236.0,0.0,Flat Off
2024-03-13,P0038,L1,131,131.0,0.0,BOGO
2024-03-13,P0039,L3,102,102.0,0.0,None
2024-03-13,P0040,L1,139,139.0,0.0,BOGO
2024-03-13,P0041,L2,291,291.0,0.0,Seasonal
2024-03-13,P0042,L2,59,59.0,0.0,None
2024-03-13,P0043,L4,217,217.0,0.0,None
2024-03-13,P0044,L3,253,253.0,0.0,None
2024-03-13,P0045,L4,88,88.0,0.0,BOGO
2024-03-13,P0046,L3,204,204.0,0.0,None
2024-03-13,P0047,L3,223,223.0,0.0,Flat Off
2024-03-13,P0048,L4,146,146.0,0.0,BOGO
2024-03-13,P0049,L3,58,58.0,0.0,Seasonal
2024-03-14,P0000,L5,118,118.0,0.0,Flat Off
2024-03-14,P0001,L5,151,151.0,0.0,BOGO
2024-03-14,P0002,L4,96,96.0,0.0,Seasonal
2024-03-14,P0003,L2,216,114.3080296991304,47.07961588003222,None
2024-03-14,P0004,L4,264,264.0,0.0,BOGO
2024-03-14,P0005,L2,166,166.0,0.0,None
2024-03-14,P0006,L5,55,55.0,0.0,Flat Off
2024-03-14,P0007,L2,214,214.0,0.0,BOGO
2024-03-14,P0008,L4,181,181.0,0.0,None
2024-03-14,P0009,L3,85,85.0,0.0,BOGO
2024-03-14,P0010,L3,269,269.0,0.0,BOGO
2024-03-14,P0011,L4,168,168.0,0.0,Seasonal
2024-03-14,P0012,L3,227,227.0,0.0,BOGO
2024-03-14,P0013,L5,183,183.0,0.0,Flat Off
2024-03-14,P0014,L3,255,255.0,0.0,None
2024-03-14,P0015,L2,171,171.0,0.0,BOGO
2024-03-14,P0016,L4,131,131.0,0.0,Flat Off
2024-03-14,P0017,L5,265,265.0,0.0,None
2024-03-14,P0018,L4,257,257.0,0.0,BOGO
2024-03-14,P0019,L3,211,211.0,0.0,Seasonal
2024-03-14,P0020,L4,166,166.0,0.0,Seasonal
2024-03-14,P0021,L4,298,298.0,0.0,Flat Off
2024-03-14,P0022,L4,196,196.0,0.0,BOGO
2024-03-14,P0023,L4,269,230.43589809646795,14.336097361907827,None
2024-03-14,P0024,L2,95,95.0,0.0,BOGO
2024-03-14,P0025,L4,190,102.91513726935241,45.834138279288204,BOGO
2024-03-14,P0026,L2,244,244.0,0.0,BOGO
2024-03-14,P0027,L5,153,132.6634643015438,13.291853397683798,BOGO
2024-03-14,P0028,L3,293,293.0,0.0,BOGO
2024-03-14,P0029,L2,284,284.0,0.0,Flat Off
2024-03-14,P0030,L2,178,117.5614991234085,33.95421397561319,None
2024-03-14,P0031,L2,290,290.0,0.0,Seasonal
2024-03-14,P0032,L1,190,190.0,0.0,Seasonal
2024-03-14,P0033,L5,100,100.0,0.0,BOGO
2024-03-14,P0034,L4,117,117.0,0.0,None
2024-03-14,P0035,L2,137,137.0,0.0,Flat Off
2024-03-14,P0036,L4,107,107.0,0.0,BOGO
2024-03-14,P0037,L2,164,164.0,0.0,BOGO
2024-03-14,P0038,L1,232,121.93100545529191,47.443532131339694,Flat Off
2024-03-14,P0039,L1,96,96.0,0.0,BOGO
2024-03-14,P0040,L5,103,103.0,0.0,Flat Off
2024-03-14,P0041,L1,280,280.0,0.0,BOGO
2024-03-14,P0042,L5,109,109.0,0.0,BOGO
2024-03-14,P0043,L2,71,71.0,0.0,Flat Off
2024-03-14,P0044,L5,283,283.0,0.0,Seasonal
2024-03-14,P0045,L3,166,166.0,0.0,Flat Off
2024-03-14,P0046,L3,261,261.0,0.0,None
2024-03-14,P0047,L3,296,296.0,0.0,BOGO
2024-03-14,P0048,L5,139,139.0,0.0,Seasonal
2024-03-14,P0049,L2,168,168.0,0.0,None
2024-03-15,P0000,L5,56,56.0,0.0,None
2024-03-15,P0001,L3,119,119.0,0.0,None
2024-03-15,P0002,L3,144,144.0,0.0,BOGO
2024-03-15,P0003,L3,184,184.0,0.0,Flat Off
2024-03-15,P0004,L2,270,270.0,0.0,Seasonal
2024-03-15,P0005,L3,252,167.5740337326003,33.50236756642845,None
2024-03-15,P0006,L2,147,147.0,0.0,Flat Off
2024-03-15,P0007,L2,99,99.0,0.0,None
2024-03-15,P0008,L3,226,226.0,0.0,Seasonal
2024-03-15,P0009,L4,236,236.0,0.0,Seasonal
2024-03-15,P0010,L5,232,232.0,0.0,Flat Off
2024-03-15,P0011,L5,267,234.55368107328968,12.152179373299745,Seasonal
2024-03-15,P0012,L1,69,69.0,0.0,Seasonal
2024-03-15,P0013,L3,139,139.0,0.0,Flat Off
2024-03-15,P0014,L3,299,299.0,0.0,BOGO
2024-03-15,P0015,L4,136,136.0,0.0,Flat Off
2024-03-15,P0016,L5,151,151.0,0.0,Flat Off
2024-03-15,P0017,L1,186,186.0,0.0,BOGO
2024-03-15,P0018,L5,263,263.0,0.0,Seasonal
2024-03-15,P0019,L2,162,162.0,0.0,None
2024-03-15,P0020,L2,154,154.0,0.0,None
2024-03-15,P0021,L2,93,93.0,0.0,Flat Off
2024-03-15,P0022,L4,151,151.0,0.0,Flat Off
2024-03-15,P0023,L4,273,273.0,0.0,None
2024-03-15,P0024,L3,294,204.47112887260855,30.451996982105936,None
2024-03-15,P0025,L2,160,160.0,0.0,Seasonal
2024-03-15,P0026,L1,167,167.0,0.0,BOGO
2024-03-15,P0027,L5,267,267.0,0.0,None
2024-03-15,P0028,L2,53,53.0,0.0,BOGO
2024-03-15,P0029,L1,282,282.0,0.0,BOGO
2024-03-15,P0030,L4,125,125.0,0.0,None
2024-03-15,P0031,L2,187,187.0,0.0,Flat Off
2024-03-15,P0032,L2,102,102.0,0.0,Flat Off
2024-03-15,P0033,L5,263,263.0,0.0,Seasonal
2024-03-15,P0034,L4,132,132.0,0.0,Flat Off
2024-03-15,P0035,L4,156,156.0,0.0,BOGO
2024-03-15,P0036,L3,196,196.0,0.0,None
2024-03-15,P0037,L1,90,90.0,0.0,Flat Off
2024-03-15,P0038,L4,96,96.0,0.0,Flat Off
2024-03-15,P0039,L3,66,66.0,0.0,Seasonal
2024-03-15,P0040,L2,164,164.0,0.0,BOGO
2024-03-15,P0041,L4,140,140.0,0.0,Seasonal
2024-03-15,P0042,L2,182,182.0,0.0,None
2024-03-15,P0043,L4,159,159.0,0.0,Seasonal
2024-03-15,P0044,L2,206,206.0,0.0,Flat Off
2024-03-15,P0045,L2,253,253.0,0.0,None
2024-03-15,P0046,L1,290,290.0,0.0,Flat Off
2024-03-15,P0047,L4,92,92.0,0.0,None
2024-03-15,P0048,L3,288,236.11582085848005,18.015339979694424,Flat Off
2024-03-15,P0049,L1,114,71.66300668613314,37.13771343321655,Flat Off
2024-03-16,P0000,L3,164,164.0,0.0,None
2024-03-16,P0001,L3,241,241.0,0.0,BOGO
2024-03-16,P0002,L4,229,229.0,0.0,None
2024-03-16,P0003,L1,124,124.0,0.0,Flat Off
2024-03-16,P0004,L1,230,230.0,0.0,Seasonal
2024-03-16,P0005,L4,242,242.0,0.0,Flat Off
2024-03-16,P0006,L4,142,142.0,0.0,Flat Off
2024-03-16,P0007,L4,101,101.0,0.0,BOGO
2024-03-16,P0008,L1,177,177.0,0.0,Seasonal
2024-03-16,P0009,L3,95,77.23950345758462,18.69525951833198,BOGO
2024-03-16,P0010,L5,165,165.0,0.0,Flat Off
2024-03-16,P0011,L1,120,120.0,0.0,Flat Off
2024-03-16,P0012,L2,86,86.0,0.0,Seasonal
2024-03-16,P0013,L2,299,299.0,0.0,Seasonal
2024-03-16,P0014,L3,195,195.0,0.0,Seasonal
2024-03-16,P0015,L3,135,135.0,0.0,None
2024-03-16,P0016,L1,137,137.0,0.0,None
2024-03-16,P0017,L1,294,294.0,0.0,BOGO
2024-03-16,P0018,L3,283,283.0,0.0,BOGO
2024-03-16,P0019,L2,162,162.0,0.0,Seasonal
2024-03-16,P0020,L1,283,283.0,0.0,BOGO
2024-03-16,P0021,L2,96,96.0,0.0,BOGO
2024-03-16,P0022,L2,200,200.0,0.0,Seasonal
2024-03-16,P0023,L3,193,193.0,0.0,BOGO
2024-03-16,P0024,L1,134,80.27174408354988,40.09571337048517,None
2024-03-16,P0025,L2,93,93.0,0.0,Seasonal
2024-03-16,P0026,L1,157,157.0,0.0,None
2024-03-16,P0027,L5,150,150.0,0.0,Flat Off
2024-03-16,P0028,L3,51,51.0,0.0,Seasonal
2024-03-16,P0029,L4,259,181.52012623806056,29.915009174493996,BOGO
2024-03-16,P0030,L1,225,225.0,0.0,BOGO
2024-03-16,P0031,L4,138,138.0,0.0,None
2024-03-16,P0032,L4,84,84.0,0.0,Flat Off
2024-03-16,P0033,L4,143,143.0,0.0,Flat Off
2024-03-16,P0034,L5,249,249.0,0.0,Flat Off
2024-03-16,P0035,L5,290,290.0,0.0,Flat Off
2024-03-16,P0036,L3,178,178.0,0.0,Seasonal
2024-03-16,P0037,L5,118,118.0,0.0,Flat Off
2024-03-16,P0038,L4,160,160.0,0.0,Seasonal
2024-03-16,P0039,L1,154,154.0,0.0,None
2024-03-16,P0040,L5,131,131.0,0.0,BOGO
2024-03-16,P0041,L5,270,270.0,0.0,Flat Off
2024-03-16,P0042,L5,73,73.0,0.0,BOGO
2024-03-16,P0043,L5,281,281.0,0.0,Flat Off
2024-03-16,P0044,L3,242,242.0,0.0,None
2024-03-16,P0045,L1,93,93.0,0.0,Seasonal
2024-03-16,P0046,L2,291,291.0,0.0,BOGO
2024-03-16,P0047,L4,292,292.0,0.0,BOGO
2024-03-16,P0048,L4,202,202.0,0.0,Seasonal
2024-03-16,P0049,L4,289,289.0,0.0,None
2024-03-17,P0000,L3,255,255.0,0.0,None
2024-03-17,P0001,L4,185,185.0,0.0,Seasonal
2024-03-17,P0002,L4,108,90.03660638772183,16.632771863220526,Seasonal
2024-03-17,P0003,L4,129,129.0,0.0,Seasonal
2024-03-17,P0004,L2,143,143.0,0.0,None
2024-03-17,P0005,L3,264,264.0,0.0,Seasonal
2024-03-17,P0006,L4,171,171.0,0.0,Seasonal
2024-03-17,P0007,L2,178,178.0,0.0,Flat Off
2024-03-17,P0008,L2,188,188.0,0.0,Flat Off
2024-03-17,P0009,L1,129,129.0,0.0,Seasonal
2024-03-17,P0010,L3,147,147.0,0.0,Seasonal
2024-03-17,P0011,L4,287,287.0,0.0,None
2024-03-17,P0012,L4,217,217.0,0.0,Seasonal
2024-03-17,P0013,L1,101,101.0,0.0,Seasonal
2024-03-17,P0014,L5,214,214.0,0.0,Seasonal
2024-03-17,P0015,L3,256,256.0,0.0,None
2024-03-17,P0016,L1,174,174.0,0.0,None
2024-03-17,P0017,L2,227,227.0,0.0,None
2024-03-17,P0018,L5,161,161.0,0.0,None
2024-03-17,P0019,L2,239,239.0,0.0,BOGO
2024-03-17,P0020,L4,157,157.0,0.0,None
2024-03-17,P0021,L4,119,119.0,0.0,Flat Off
2024-03-17,P0022,L1,64,64.0,0.0,Seasonal
2024-03-17,P0023,L4,223,223.0,0.0,Flat Off
2024-03-17,P0024,L5,263,263.0,0.0,None
2024-03-17,P0025,L3,280,280.0,0.0,None
2024-03-17,P0026,L4,255,255.0,0.0,Flat Off
2024-03-17,P0027,L2,82,82.0,0.0,BOGO
2024-03-17,P0028,L2,248,248.0,0.0,None
2024-03-17,P0029,L1,198,198.0,0.0,BOGO
2024-03-17,P0030,L4,166,166.0,0.0,None
2024-03-17,P0031,L1,276,276.0,0.0,Seasonal
2024-03-17,P0032,L3,179,179.0,0.0,BOGO
2024-03-17,P0033,L3,50,50.0,0.0,Seasonal
2024-03-17,P0034,L5,125,125.0,0.0,Seasonal
2024-03-17,P0035,L5,185,185.0,0.0,None
2024-03-17,P0036,L5,59,59.0,0.0,None
2024-03-17,P0037,L4,287,287.0,0.0,Seasonal
2024-03-17,P0038,L3,93,76.2184449365992,18.044682863871834,BOGO
2024-03-17,P0039,L1,220,220.0,0.0,Seasonal
2024-03-17,P0040,L5,129,129.0,0.0,BOGO
2024-03-17,P0041,L4,189,189.0,0.0,None
2024-03-17,P0042,L5,259,259.0,0.0,BOGO
2024-03-17,P0043,L3,231,231.0,0.0,BOGO
2024-03-17,P0044,L2,131,131.0,0.0,None
2024-03-17,P0045,L4,85,85.0,0.0,None
2024-03-17,P0046,L4,51,51.0,0.0,None
2024-03-17,P0047,L4,102,102.0,0.0,None
2024-03-17,P0048,L4,66,66.0,0.0,Seasonal
2024-03-17,P0049,L2,169,169.0,0.0,BOGO
2024-03-18,P0000,L4,53,39.43902364013926,25.58674784879384,BOGO
2024-03-18,P0001,L3,244,122.60398623871637,49.75246465626378,None
2024-03-18,P0002,L2,252,252.0,0.0,Flat Off
2024-03-18,P0003,L1,269,269.0,0.0,Seasonal
2024-03-18,P0004,L2,273,183.46688647119035,32.796012281615255,None
2024-03-18,P0005,L1,84,84.0,0.0,Seasonal
2024-03-18,P0006,L5,136,136.0,0.0,Seasonal
2024-03-18,P0007,L2,287,287.0,0.0,Seasonal
2024-03-18,P0008,L4,131,131.0,0.0,BOGO
2024-03-18,P0009,L2,105,105.0,0.0,None
2024-03-18,P0010,L2,137,137.0,0.0,Seasonal
2024-03-18,P0011,L3,204,106.41256600468894,47.83697744868189,None
2024-03-18,P0012,L2,192,192.0,0.0,Flat Off
2024-03-18,P0013,L4,159,159.0,0.0,Flat Off
2024-03-18,P0014,L2,89,89.0,0.0,None
2024-03-18,P0015,L1,53,53.0,0.0,Seasonal
2024-03-18,P0016,L1,68,68.0,0.0,Flat Off
2024-03-18,P0017,L4,108,108.0,0.0,Seasonal
2024-03-18,P0018,L1,235,235.0,0.0,BOGO
2024-03-18,P0019,L1,184,184.0,0.0,BOGO
2024-03-18,P0020,L1,83,83.0,0.0,Seasonal
2024-03-18,P0021,L4,209,209.0,0.0,None
2024-03-18,P0022,L4,82,71.36323269267035,12.971667447962986,Flat Off
2024-03-18,P0023,L5,180,180.0,0.0,Flat Off
2024-03-18,P0024,L2,162,162.0,0.0,BOGO
2024-03-18,P0025,L4,103,103.0,0.0,Seasonal
2024-03-18,P0026,L4,216,216.0,0.0,Flat Off
2024-03-18,P0027,L4,234,234.0,0.0,Seasonal
2024-03-18,P0028,L3,236,236.0,0.0,Flat Off
2024-03-18,P0029,L4,82,82.0,0.0,None
2024-03-18,P0030,L1,145,145.0,0.0,Flat Off
2024-03-18,P0031,L4,224,224.0,0.0,Seasonal
2024-03-18,P0032,L5,242,146.6920396493535,39.383454690349794,BOGO
2024-03-18,P0033,L1,276,276.0,0.0,Seasonal
2024-03-18,P0034,L2,127,127.0,0.0,BOGO
2024-03-18,P0035,L4,134,134.0,0.0,BOGO
2024-03-18,P0036,L3,196,196.0,0.0,None
2024-03-18,P0037,L2,197,197.0,0.0,Flat Off
2024-03-18,P0038,L5,124,124.0,0.0,BOGO
2024-03-18,P0039,L5,232,232.0,0.0,Flat Off
2024-03-18,P0040,L5,252,252.0,0.0,Flat Off
2024-03-18,P0041,L3,254,254.0,0.0,Flat Off
2024-03-18,P0042,L2,264,264.0,0.0,Flat Off
2024-03-18,P0043,L2,252,252.0,0.0,Seasonal
2024-03-18,P0044,L1,110,110.0,0.0,Flat Off
2024-03-18,P0045,L3,65,65.0,0.0,Seasonal
2024-03-18,P0046,L4,115,115.0,0.0,None
2024-03-18,P0047,L5,155,155.0,0.0,Flat Off
2024-03-18,P0048,L4,121,121.0,0.0,None
2024-03-18,P0049,L1,273,273.0,0.0,None
2024-03-19,P0000,L3,119,87.9408192604668,26.100151881960677,None
2024-03-19,P0001,L5,173,103.82844767866543,39.98355625510669,BOGO
2024-03-19,P0002,L2,177,177.0,0.0,Seasonal
2024-03-19,P0003,L1,54,38.171117302335716,29.312745736415348,Seasonal
2024-03-19,P0004,L5,225,225.0,0.0,Seasonal
2024-03-19,P0005,L2,94,94.0,0.0,BOGO
2024-03-19,P0006,L3,157,157.0,0.0,BOGO
2024-03-19,P0007,L3,226,226.0,0.0,Seasonal
2024-03-19,P0008,L1,62,62.0,0.0,Flat Off
2024-03-19,P0009,L5,96,96.0,0.0,Flat Off
2024-03-19,P0010,L5,115,115.0,0.0,BOGO
2024-03-19,P0011,L5,247,247.0,0.0,Flat Off
2024-03-19,P0012,L2,129,129.0,0.0,None
2024-03-19,P0013,L5,54,54.0,0.0,None
2024-03-19,P0014,L5,268,268.0,0.0,Flat Off
2024-03-19,P0015,L4,116,116.0,0.0,Flat Off
2024-03-19,P0016,L3,93,93.0,0.0,Flat Off
2024-03-19,P0017,L5,182,182.0,0.0,None
2024-03-19,P0018,L4,172,172.0,0.0,BOGO
2024-03-19,P0019,L3,177,177.0,0.0,None
2024-03-19,P0020,L4,196,196.0,0.0,Seasonal
2024-03-19,P0021,L1,78,62.16930132802285,20.295767528175837,Flat Off
2024-03-19,P0022,L3,254,254.0,0.0,Flat Off
2024-03-19,P0023,L2,260,158.4969108411266,39.039649676489766,Seasonal
2024-03-19,P0024,L4,172,172.0,0.0,Flat Off
2024-03-19,P0025,L5,299,299.0,0.0,None
2024-03-19,P0026,L2,190,190.0,0.0,BOGO
2024-03-19,P0027,L4,147,93.0859840098321,36.67620135385571,Seasonal
2024-03-19,P0028,L2,168,168.0,0.0,Flat Off
2024-03-19,P0029,L2,102,102.0,0.0,BOGO
2024-03-19,P0030,L2,265,265.0,0.0,Seasonal
2024-03-19,P0031,L1,75,49.00555625096609,34.65925833204521,None
2024-03-19,P0032,L4,173,173.0,0.0,BOGO
2024-03-19,P0033,L2,205,205.0,0.0,Seasonal
2024-03-19,P0034,L2,91,91.0,0.0,BOGO
2024-03-19,P0035,L1,237,237.0,0.0,BOGO
2024-03-19,P0036,L1,294,254.496200984888,13.43666633167075,Flat Off
2024-03-19,P0037,L5,179,179.0,0.0,Flat Off
2024-03-19,P0038,L4,113,113.0,0.0,None
2024-03-19,P0039,L2,107,107.0,0.0,Flat Off
2024-03-19,P0040,L3,299,299.0,0.0,Seasonal
2024-03-19,P0041,L5,80,80.0,0.0,BOGO
2024-03-19,P0042,L1,287,287.0,0.0,BOGO
2024-03-19,P0043,L1,106,106.0,0.0,Flat Off
2024-03-19,P0044,L1,116,116.0,0.0,Seasonal
2024-03-19,P0045,L1,75,75.0,0.0,Seasonal
2024-03-19,P0046,L2,175,175.0,0.0,Seasonal
2024-03-19,P0047,L1,65,65.0,0.0,Flat Off
2024-03-19,P0048,L2,132,70.98659233565127,46.22227853359753,None
2024-03-19,P0049,L4,238,238.0,0.0,Seasonal
2024-03-20,P0000,L4,59,59.0,0.0,None
2024-03-20,P0001,L4,277,277.0,0.0,Flat Off
2024-03-20,P0002,L1,259,259.0,0.0,None
2024-03-20,P0003,L3,53,53.0,0.0,BOGO
2024-03-20,P0004,L1,154,154.0,0.0,Flat Off
2024-03-20,P0005,L4,100,100.0,0.0,Flat Off
2024-03-20,P0006,L4,59,59.0,0.0,None
2024-03-20,P0007,L3,63,63.0,0.0,None
2024-03-20,P0008,L1,86,86.0,0.0,None
2024-03-20,P0009,L3,140,140.0,0.0,Seasonal
2024-03-20,P0010,L1,198,198.0,0.0,None
2024-03-20,P0011,L4,172,92.81829574568974,46.03587456645945,None
2024-03-20,P0012,L3,97,97.0,0.0,Flat Off
2024-03-20,P0013,L1,273,273.0,0.0,None
2024-03-20,P0014,L4,146,146.0,0.0,Seasonal
2024-03-20,P0015,L1,248,248.0,0.0,BOGO
2024-03-20,P0016,L2,283,283.0,0.0,BOGO
2024-03-20,P0017,L3,234,234.0,0.0,None
2024-03-20,P0018,L4,218,195.23899700561773,10.440827061643244,Flat Off
2024-03-20,P0019,L3,64,64.0,0.0,Flat Off
2024-03-20,P0020,L4,95,95.0,0.0,Seasonal
2024-03-20,P0021,L1,60,60.0,0.0,Seasonal
2024-03-20,P0022,L4,111,111.0,0.0,BOGO
2024-03-20,P0023,L1,59,59.0,0.0,BOGO
2024-03-20,P0024,L2,177,177.0,0.0,BOGO
2024-03-20,P0025,L1,238,238.0,0.0,Seasonal
2024-03-20,P0026,L2,214,214.0,0.0,None
2024-03-20,P0027,L2,148,106.68183894971108,27.91767638533035,Seasonal
2024-03-20,P0028,L5,210,210.0,0.0,Flat Off
2024-03-20,P0029,L3,176,176.0,0.0,Seasonal
2024-03-20,P0030,L4,93,93.0,0.0,Seasonal
2024-03-20,P0031,L4,93,93.0,0.0,Seasonal
2024-03-20,P0032,L4,197,197.0,0.0,BOGO
2024-03-20,P0033,L2,153,99.87858236055858,34.719880810092434,Seasonal
2024-03-20,P0034,L1,246,246.0,0.0,BOGO
2024-03-20,P0035,L1,256,256.0,0.0,Flat Off
2024-03-20,P0036,L4,175,118.00757313864824,32.56710106362958,BOGO
2024-03-20,P0037,L5,248,248.0,0.0,None
2024-03-20,P0038,L4,210,210.0,0.0,None
2024-03-20,P0039,L4,291,291.0,0.0,Flat Off
2024-03-20,P0040,L2,59,59.0,0.0,Seasonal
2024-03-20,P0041,L4,186,186.0,0.0,Flat Off
2024-03-20,P0042,L5,284,284.0,0.0,Seasonal
2024-03-20,P0043,L3,195,195.0,0.0,Flat Off
2024-03-20,P0044,L3,62,62.0,0.0,Flat Off
2024-03-20,P0045,L2,205,205.0,0.0,BOGO
2024-03-20,P0046,L2,275,275.0,0.0,Seasonal
2024-03-20,P0047,L4,288,288.0,0.0,Seasonal
2024-03-20,P0048,L2,90,90.0,0.0,BOGO
2024-03-20,P0049,L4,78,78.0,0.0,Seasonal
2024-03-21,P0000,L4,66,66.0,0.0,Flat Off
2024-03-21,P0001,L4,191,191.0,0.0,BOGO
2024-03-21,P0002,L1,169,169.0,0.0,None
2024-03-21,P0003,L2,132,132.0,0.0,None
2024-03-21,P0004,L3,85,85.0,0.0,BOGO
2024-03-21,P0005,L2,125,90.15904581097031,27.87276335122375,Seasonal
2024-03-21,P0006,L4,82,45.84014007512053,44.09739015229204,Flat Off
2024-03-21,P0007,L1,275,275.0,0.0,None
2024-03-21,P0008,L1,186,186.0,0.0,BOGO
2024-03-21,P0009,L2,297,228.29619499414235,23.132594278066545,BOGO
2024-03-21,P0010,L3,69,69.0,0.0,BOGO
2024-03-21,P0011,L5,127,127.0,0.0,Seasonal
2024-03-21,P0012,L2,204,204.0,0.0,Flat Off
2024-03-21,P0013,L4,172,172.0,0.0,BOGO
2024-03-21,P0014,L2,111,111.0,0.0,None
2024-03-21,P0015,L5,182,182.0,0.0,Seasonal
2024-03-21,P0016,L5,210,210.0,0.0,Flat Off
2024-03-21,P0017,L1,197,197.0,0.0,BOGO
2024-03-21,P0018,L5,123,97.76753633384757,20.51419810256295,Seasonal
2024-03-21,P0019,L5,185,185.0,0.0,Seasonal
2024-03-21,P0020,L3,133,133.0,0.0,BOGO
2024-03-21,P0021,L4,73,73.0,0.0,Seasonal
2024-03-21,P0022,L3,126,126.0,0.0,Flat Off
2024-03-21,P0023,L2,122,82.71488499012213,32.200913942522845,None
2024-03-21,P0024,L5,114,59.247919894258466,48.028140443632935,BOGO
2024-03-21,P0025,L2,71,71.0,0.0,Seasonal
2024-03-21,P0026,L4,160,160.0,0.0,BOGO
2024-03-21,P0027,L5,283,283.0,0.0,Flat Off
2024-03-21,P0028,L5,74,74.0,0.0,BOGO
2024-03-21,P0029,L2,292,292.0,0.0,BOGO
2024-03-21,P0030,L3,284,284.0,0.0,BOGO
2024-03-21,P0031,L4,245,245.0,0.0,Flat Off
2024-03-21,P0032,L2,116,116.0,0.0,Seasonal
2024-03-21,P0033,L2,168,168.0,0.0,Flat Off
2024-03-21,P0034,L3,51,51.0,0.0,BOGO
2024-03-21,P0035,L5,170,170.0,0.0,None
2024-03-21,P0036,L2,80,41.33323398795673,48.333457515054086,Flat Off
2024-03-21,P0037,L1,221,221.0,0.0,Flat Off
2024-03-21,P0038,L5,207,164.89401381842913,20.341056126362748,None
2024-03-21,P0039,L5,188,188.0,0.0,BOGO
2024-03-21,P0040,L4,253,253.0,0.0,BOGO
2024-03-21,P0041,L3,134,134.0,0.0,Flat Off
2024-03-21,P0042,L5,193,161.24986091611524,16.450849266261535,BOGO
2024-03-21,P0043,L2,204,204.0,0.0,Seasonal
2024-03-21,P0044,L3,285,285.0,0.0,Flat Off
2024-03-21,P0045,L5,73,73.0,0.0,BOGO
2024-03-21,P0046,L4,137,137.0,0.0,None
2024-03-21,P0047,L2,247,247.0,0.0,None
2024-03-21,P0048,L4,166,147.93296377493286,10.883756762088632,Flat Off
2024-03-21,P0049,L2,204,204.0,0.0,Flat Off
2024-03-22,P0000,L1,134,134.0,0.0,Seasonal
2024-03-22,P0001,L4,146,146.0,0.0,Seasonal
2024-03-22,P0002,L1,108,108.0,0.0,Flat Off
2024-03-22,P0003,L2,252,252.0,0.0,BOGO
2024-03-22,P0004,L4,198,198.0,0.0,Flat Off
2024-03-22,P0005,L2,95,95.0,0.0,None
2024-03-22,P0006,L2,151,151.0,0.0,None
2024-03-22,P0007,L5,212,212.0,0.0,Seasonal
2024-03-22,P0008,L2,149,149.0,0.0,Flat Off
2024-03-22,P0009,L5,96,96.0,0.0,Flat Off
2024-03-22,P0010,L4,183,183.0,0.0,Flat Off
2024-03-22,P0011,L2,53,53.0,0.0,BOGO
2024-03-22,P0012,L3,121,84.23525027996918,30.38409067771142,BOGO
2024-03-22,P0013,L5,185,185.0,0.0,Flat Off
2024-03-22,P0014,L5,180,180.0,0.0,None
2024-03-22,P0015,L5,251,251.0,0.0,None
2024-03-22,P0016,L1,54,54.0,0.0,Flat Off
2024-03-22,P0017,L2,75,75.0,0.0,None
2024-03-22,P0018,L4,295,229.49774294481048,22.204154933962545,Seasonal
2024-03-22,P0019,L4,165,165.0,0.0,Seasonal
2024-03-22,P0020,L2,229,229.0,0.0,Seasonal
2024-03-22,P0021,L4,96,84.4347361870795,12.047149805125525,Seasonal
2024-03-22,P0022,L3,96,96.0,0.0,BOGO
2024-03-22,P0023,L5,223,142.11087418878688,36.27315058798795,BOGO
2024-03-22,P0024,L2,216,145.51063824705773,32.633963774510306,Seasonal
2024-03-22,P0025,L3,207,207.0,0.0,None
2024-03-22,P0026,L1,194,194.0,0.0,None
2024-03-22,P0027,L2,132,132.0,0.0,BOGO
2024-03-22,P0028,L4,169,169.0,0.0,BOGO
2024-03-22,P0029,L3,213,213.0,0.0,BOGO
2024-03-22,P0030,L1,229,229.0,0.0,Seasonal
2024-03-22,P0031,L2,99,99.0,0.0,None
2024-03-22,P0032,L2,258,258.0,0.0,Seasonal
2024-03-22,P0033,L3,104,104.0,0.0,None
2024-03-22,P0034,L4,121,121.0,0.0,BOGO
2024-03-22,P0035,L5,258,258.0,0.0,BOGO
2024-03-22,P0036,L1,122,122.0,0.0,Seasonal
2024-03-22,P0037,L4,80,80.0,0.0,BOGO
2024-03-22,P0038,L3,217,217.0,0.0,BOGO
2024-03-22,P0039,L5,248,248.0,0.0,Flat Off
2024-03-22,P0040,L3,196,196.0,0.0,BOGO
2024-03-22,P0041,L1,79,79.0,0.0,Flat Off
2024-03-22,P0042,L2,253,253.0,0.0,BOGO
2024-03-22,P0043,L4,110,110.0,0.0,None
2024-03-22,P0044,L4,234,197.33474851262156,15.668910892042064,Seasonal
