Date,Product_Category,Product_Name,SKU_Code,Region,Units_Sold,Price_per_Unit,Revenue,Promotion_Flag,Festival_Season,Weather_Temp,Competitor_Price,Social_Sentiment,Month,Year,Day,Price_Diff,Outlier_Flag
2023-04-02,15,101,42,3,0.27272727272727276,0.1607981220657277,0.06266059874307298,Yes,0,284,0.14927048260381595,190,4,2023,2,0.011527639461911737,0
2023-02-19,3,29,54,4,0.36363636363636365,0.41784037558685444,0.19822915699204358,No,0,164,0.45117845117845123,58,2,2023,19,-0.033338075591596794,0
2024-07-29,5,46,82,3,0.31818181818181823,0.4988262910798122,0.20655707253645397,No,0,247,0.6083052749719418,51,7,2024,29,-0.10947898389212957,0
2021-03-05,10,99,18,0,0.06818181818181818,0.3075117370892019,0.03244481594997059,No,0,143,0.3187429854096521,31,3,2021,5,-0.011231248320450249,0
2024-02-09,10,61,69,1,0.18181818181818182,0.08802816901408451,0.025076623014767343,No,0,285,0.1021324354657688,8,2,2024,9,-0.014104266451684291,0
2021-11-05,3,66,35,1,0.11363636363636362,0.6361502347417841,0.10234977245286524,No,0,162,0.7138047138047139,7,11,2021,5,-0.07765447906292977,0
2023-10-11,0,81,53,0,0.27272727272727276,0.23826291079812206,0.08922324386241913,Yes,0,142,0.26374859708193044,117,10,2023,11,-0.025485686283808373,0
2023-08-23,6,1,90,4,0.24999999999999997,0.03169014084507042,0.016717748676511563,No,0,237,0.038159371492704826,52,8,2023,23,-0.006469230647634404,0
2023-07-29,13,67,99,4,0.34090909090909094,0.2546948356807512,0.11751958143710722,No,0,198,0.2581369248035915,37,7,2023,29,-0.0034420891228403305,0
2024-01-11,1,105,37,2,0.1590909090909091,0.02699530516431925,0.0090399678028544,No,0,199,0.02693602693602694,74,1,2024,11,5.927822829231155e-05,0
2022-11-21,6,28,27,0,0.31818181818181823,0.15962441314553993,0.07235070121668061,No,0,222,0.143658810325477,75,11,2022,21,0.01596560282006293,0
2022-03-20,11,77,21,0,0.29545454545454547,0.5586854460093897,0.21466827652394663,No,0,298,0.6026936026936027,94,3,2022,20,-0.044008156684212985,0
2024-11-16,7,44,29,2,0.4318181818181819,0.08802816901408451,0.05981238970929693,No,0,147,0.0920314253647587,89,11,2024,16,-0.004003256350674181,0
2020-12-25,7,62,97,0,0.18181818181818182,0.08215962441314555,0.023683477291724715,No,0,196,0.07407407407407407,154,12,2020,25,0.008085550339071476,0
2021-03-27,7,100,20,4,0.18181818181818182,0.08450704225352113,0.024240735580941766,No,0,158,0.0808080808080808,40,3,2021,27,0.003698961445440324,0
2022-10-03,7,78,22,4,0.29545454545454547,0.03286384976525822,0.02049472152564936,No,0,92,0.04264870931537599,97,10,2022,3,-0.00978485955011777,0
2024-05-22,14,90,9,1,0.34090909090909094,0.4507042253521127,0.20024147859199404,No,0,265,0.3973063973063974,84,5,2024,22,0.0533978280457153,0
2022-12-23,2,56,14,3,0.22727272727272727,0.10798122065727699,0.037181511408315535,No,0,271,0.12570145903479238,69,12,2022,23,-0.017720238377515393,0
2020-10-26,7,44,29,3,0.27272727272727276,0.09272300469483569,0.03931766818364756,No,0,228,0.07631874298540967,96,10,2020,26,0.01640426170942602,0
2022-03-11,6,70,63,3,0.3863636363636364,0.0903755868544601,0.05461131234327111,No,0,313,0.09315375982042648,46,3,2022,11,-0.0027781729659663856,0
2023-02-20,5,35,65,3,0.29545454545454547,0.5762910798122066,0.2211696232314789,Yes,0,227,0.5454545454545455,147,2,2023,20,0.030836534357661094,0
2024-02-24,4,4,86,4,0.4090909090909091,0.20892018779342725,0.11724095229249869,Yes,0,251,0.19304152637485972,136,2,2024,24,0.01587866141856753,0
2025-08-24,10,8,107,2,0.4090909090909091,0.31220657276995306,0.16900405560199375,No,0,125,0.27384960718294055,63,8,2025,24,0.038356965587012515,0
2024-08-05,5,17,100,0,0.36363636363636365,0.36384976525821594,0.1740193802049472,Yes,0,141,0.36588103254769927,168,8,2024,5,-0.0020312672894833295,0
2022-07-06,1,7,62,4,0.31818181818181823,0.18309859154929575,0.08163833937029814,No,0,100,0.1840628507295174,185,7,2022,6,-0.0009642591802216383,0
2023-03-03,4,80,104,2,0.18181818181818182,0.07511737089201878,0.02201170242407356,No,0,143,0.07070707070707072,51,3,2023,3,0.004410300184948063,0
2022-08-12,10,104,49,3,0.4545454545454546,0.1291079812206573,0.08572490015788986,No,0,244,0.1133557800224467,106,8,2022,12,0.015752201198210608,0
2023-06-23,10,99,18,3,0.29545454545454547,0.2934272300469484,0.11671465279712703,No,0,327,0.308641975308642,132,6,2023,23,-0.01521474526169364,0
2022-07-12,2,59,13,3,0.27272727272727276,0.11150234741784039,0.04575709730348906,No,0,257,0.09876543209876543,69,7,2022,12,0.012736915319074962,0
2024-08-31,7,94,66,3,0.4090909090909091,0.07863849765258216,0.05194885607256741,No,0,284,0.08641975308641975,88,8,2024,31,-0.007781255433837592,0
2024-07-17,15,101,42,2,0.3863636363636364,0.147887323943662,0.08191696851490667,No,0,249,0.12794612794612795,74,7,2024,17,0.01994119599753405,0
2024-01-25,15,73,103,3,0.34090909090909094,0.15492957746478875,0.07541562180737439,Yes,0,291,0.14590347923681257,183,1,2024,25,0.009026098227976176,0
2025-04-18,5,13,55,1,0.3863636363636364,0.5035211267605635,0.25076623014767346,No,0,176,0.516273849607183,133,4,2025,18,-0.012752722846619546,0
2023-12-30,10,104,49,3,0.4318181818181819,0.13732394366197181,0.08581777653942603,No,0,310,0.1245791245791246,188,12,2023,30,0.01274481908284722,0
2023-04-30,3,98,77,2,0.27272727272727276,0.681924882629108,0.24135475681867433,No,0,103,0.6980920314253648,15,4,2023,30,-0.016167148796256803,0
2025-07-13,2,60,83,1,0.24999999999999997,0.09976525821596245,0.03826506919290425,Yes,0,213,0.10662177328843994,36,7,2025,13,-0.00685651507247749,0
2022-11-04,3,9,2,3,0.27272727272727276,0.721830985915493,0.2550385436983375,No,0,236,0.7171717171717172,129,11,2022,4,0.004659268743775757,0
2024-10-17,4,19,75,1,0.18181818181818182,0.046948356807511735,0.015324602953468932,No,0,158,0.05499438832772167,2,10,2024,17,-0.008046031520209933,0
2023-04-30,10,89,6,1,0.18181818181818182,0.34624413145539906,0.08637503482864309,No,0,188,0.2682379349046016,190,4,2023,30,0.07800619655079744,0
2022-12-03,6,42,19,1,0.29545454545454547,0.1572769953051643,0.06643757159221077,No,0,321,0.11784511784511784,129,12,2022,3,0.03943187746004648,0
2024-11-27,10,34,12,3,0.1590909090909091,0.3227699530516432,0.07145289619516425,No,1,253,0.3019079685746353,96,11,2024,27,0.020861984477007878,0
2021-05-05,6,28,27,4,0.34090909090909094,0.13028169014084506,0.06501346707532275,No,0,127,0.15824915824915825,44,5,2021,5,-0.027967468108313187,0
2025-05-02,7,72,8,4,0.24999999999999997,0.08568075117370892,0.033807002879167825,No,0,188,0.08754208754208756,54,5,2025,2,-0.0018613363683786383,0
2021-08-11,2,58,92,4,0.27272727272727276,0.09859154929577464,0.04132998978359803,Yes,0,174,0.08978675645342313,26,8,2021,11,0.008804792842351514,0
2024-10-15,11,11,4,4,0.36363636363636365,0.1068075117370892,0.058759790718553605,No,0,233,0.12794612794612795,136,10,2024,15,-0.021138616209038744,0
2025-01-28,4,43,17,0,0.34090909090909094,0.02699530516431925,0.021423485341011114,Yes,0,305,0.030303030303030304,72,1,2025,28,-0.003307725138711054,0
2022-03-29,1,25,60,3,0.34090909090909094,0.2007042253521127,0.09473390916689886,No,0,156,0.186307519640853,32,3,2022,29,0.0143967057112597,0
2025-03-01,11,77,21,3,0.24999999999999997,0.6009389671361502,0.19689792885669175,No,0,225,0.49270482603815946,86,3,2025,1,0.10823414109799079,0
2022-02-12,10,104,49,0,0.20454545454545456,0.1291079812206573,0.03906999783288443,No,0,207,0.16161616161616163,73,2,2022,12,-0.03250818039550432,0
2021-12-23,4,43,17,2,0.29545454545454547,0.023474178403755867,0.017027336614965482,No,0,82,0.022446689113355782,191,12,2021,23,0.0010274892904000854,0
2023-04-08,11,11,4,3,0.3863636363636364,0.12206572769953052,0.06965728615213151,Yes,0,216,0.12682379349046016,27,4,2023,8,-0.004758065790929647,0
2024-09-30,6,70,63,1,0.13636363636363635,0.11502347417840376,0.0237453948794155,No,0,287,0.10998877665544332,68,9,2024,30,0.0050346975229604435,0
2023-06-15,10,12,15,1,0.6136363636363636,0.034037558685446015,0.045199839014272006,Yes,0,293,0.04264870931537599,88,6,2023,15,-0.008611150629929974,0
2022-03-17,11,51,30,3,0.34090909090909094,0.5492957746478874,0.24185009752020062,No,1,324,0.5039281705948373,167,3,2022,17,0.04536760405305007,0
2023-02-13,9,86,59,0,0.4090909090909091,0.6960093896713616,0.3613510417634129,No,0,319,0.5566778900112234,44,2,2023,13,0.13933149966013825,0
2023-02-05,14,91,10,3,0.4772727272727273,0.4706572769953052,0.2881644531129067,No,1,213,0.46689113355780026,83,2,2023,5,0.0037661434375049208,0
2023-10-02,3,9,2,1,0.4772727272727273,0.7136150234741785,0.4291508002848209,No,0,216,0.6958473625140292,106,10,2023,2,0.017767660960149256,0
2023-08-30,6,52,38,2,0.27272727272727276,0.1607981220657277,0.06266059874307298,No,0,73,0.1627384960718294,8,8,2023,30,-0.001940374006101725,0
2022-06-28,2,103,32,4,0.34090909090909094,0.09272300469483569,0.04916256462648215,Yes,0,113,0.10437710437710437,78,6,2022,28,-0.011654099682268687,0
2024-08-30,12,49,26,1,0.36363636363636365,0.2359154929577465,0.11665273520943625,No,0,234,0.22895622895622894,155,8,2024,30,0.006959264001517557,0
2023-05-06,12,69,3,4,0.34090909090909094,0.2535211267605634,0.11702424073558094,No,0,109,0.2469135802469136,145,5,2023,6,0.006607546513649781,0
2023-05-10,9,36,57,4,0.29545454545454547,0.7112676056338029,0.27101328132255964,No,0,310,0.7418630751964086,185,5,2023,10,-0.030595469562605726,0
2025-03-10,2,60,83,2,0.24999999999999997,0.09741784037558686,0.03752205814061484,No,0,204,0.122334455667789,78,3,2025,10,-0.02491661529220214,0
2022-08-18,15,95,50,1,0.24999999999999997,0.142018779342723,0.05163926813411349,No,0,141,0.11896745230078565,26,8,2022,18,0.023051327041937353,0
2021-03-13,11,55,39,1,0.1590909090909091,0.5962441314553991,0.1291600879229745,Yes,0,317,0.5230078563411897,151,3,2021,13,0.07323627511420938,0
2022-12-27,15,101,42,0,0.4772727272727273,0.13380281690140844,0.09269062877310301,No,0,161,0.15712682379349047,24,12,2022,27,-0.023324006892082028,0
2023-08-22,7,78,22,2,0.6590909090909092,0.04577464788732395,0.05795486207857342,No,1,112,0.030303030303030304,61,8,2023,22,0.015471617584293648,0
2023-05-26,9,86,59,0,0.4318181818181819,0.7265258215962442,0.3966440667471595,Yes,0,243,0.6363636363636365,129,5,2023,26,0.09016218523260777,0
2023-07-13,4,20,93,1,0.5227272727272727,0.17488262910798125,0.12742639546763257,No,0,151,0.16947250280583614,166,7,2023,13,0.005410126302145102,0
2022-09-27,0,40,73,4,0.27272727272727276,0.28169014084507044,0.10411442370205258,Yes,0,153,0.25701459034792373,82,9,2022,27,0.024675550497146703,0
2023-08-27,3,98,77,0,0.34090909090909094,0.6737089201877935,0.2943562118819851,Yes,0,147,0.6430976430976432,189,8,2023,27,0.030611277090150324,0
2025-02-28,9,36,57,4,0.20454545454545456,0.6396713615023475,0.17374075106033868,No,0,243,0.5836139169472504,49,2,2025,28,0.05605744455509709,0
2024-06-26,12,84,36,0,0.11363636363636362,0.27699530516431925,0.045509426952725925,No,0,198,0.21885521885521886,134,6,2024,26,0.05814008630910039,0
2023-11-20,10,89,6,1,0.11363636363636362,0.31690140845070425,0.051825020897185846,No,0,116,0.3524130190796858,59,11,2023,20,-0.03551161062898156,0
2024-08-30,11,77,21,0,0.31818181818181823,0.5903755868544601,0.24277886133556237,Yes,0,326,0.5982042648709316,172,8,2024,30,-0.007828678016471469,0
2020-11-24,11,0,87,1,0.36363636363636365,0.5845070422535212,0.27296368533481935,No,0,312,0.6038159371492705,31,11,2020,24,-0.019308894895749273,0
2021-10-04,13,15,89,3,0.24999999999999997,0.517605633802817,0.17052103650041794,No,0,217,0.6262626262626263,33,10,2021,4,-0.10865699245980931,0
2025-03-27,5,35,65,2,0.3863636363636364,0.545774647887324,0.27082752855948733,No,0,12,0.5465768799102133,119,3,2025,27,-0.0008022320228893154,0
2024-02-08,13,106,94,2,0.27272727272727276,0.06338028169014084,0.029256060183895233,Yes,0,213,0.06958473625140293,77,2,2024,8,-0.0062044545612620905,0
2021-05-01,7,96,98,0,0.31818181818181823,0.08568075117370892,0.04309464103278536,No,0,106,0.0718294051627385,53,5,2021,1,0.01385134601097042,0
2025-05-05,7,37,48,1,0.20454545454545456,0.07394366197183098,0.024519364725550292,Yes,0,287,0.07856341189674523,196,5,2025,5,-0.004619749924914249,0
2023-03-24,7,78,22,2,0.5,0.03755868544600939,0.038667533512894335,No,0,196,0.03367003367003367,110,3,2023,24,0.003888651775975721,0
2021-02-01,10,12,15,3,0.18181818181818182,0.029342723004694836,0.011145165784341042,No,0,334,0.04040404040404041,125,2,2021,1,-0.011061317399345572,0
2023-06-30,12,84,36,4,0.27272727272727276,0.25586854460093894,0.09526020866227053,No,0,248,0.2828282828282829,22,6,2023,30,-0.026959738227343932,0
2024-04-26,5,85,51,2,0.1590909090909091,0.24765258215962438,0.055601993746323644,No,0,156,0.20875420875420878,36,4,2024,26,0.038898373405415604,0
2024-07-21,3,9,2,1,0.34090909090909094,0.6807511737089202,0.29732825609114266,No,0,143,0.622895622895623,29,7,2024,21,0.057855550813297296,0
2023-11-01,5,17,100,1,0.29545454545454547,0.3673708920187793,0.14402030896876256,No,0,207,0.3872053872053873,72,11,2023,1,-0.01983449518660796,0
2021-12-28,4,80,104,1,0.24999999999999997,0.09389671361502348,0.036407541562180734,No,0,244,0.07631874298540967,159,12,2021,28,0.017577970629613818,0
2023-02-19,7,65,46,0,0.1590909090909091,0.09389671361502348,0.023157177796353054,Yes,0,271,0.0808080808080808,47,2,2023,19,0.013088632806942682,0
2024-02-16,2,60,83,4,0.29545454545454547,0.10563380281690142,0.04736695458344943,No,0,280,0.12008978675645343,175,2,2024,16,-0.014455983939552011,0
2024-12-27,4,5,84,0,0.11363636363636362,0.2018779342723005,0.03362125011609548,No,0,241,0.22783389450056116,177,12,2024,27,-0.02595596022826066,0
2023-02-20,2,56,14,4,0.31818181818181823,0.10093896713615023,0.04913160583263676,No,0,250,0.10774410774410775,115,2,2023,20,-0.006805140607957519,0
2022-11-24,5,14,106,1,0.20454545454545456,0.5833333333333334,0.15888053001455063,No,0,226,0.5263748597081931,156,11,2022,24,0.05695847362514028,0
2022-03-02,5,14,106,3,0.18181818181818182,0.5093896713615024,0.12510448592922818,No,0,277,0.4882154882154883,117,3,2022,2,0.021174183146014047,0
2021-07-05,11,6,80,4,0.13636363636363635,0.57981220657277,0.10956317141884153,No,0,75,0.47923681257014594,144,7,2021,5,0.10057539400262405,0
2025-03-19,0,41,74,1,0.13636363636363635,0.2699530516431925,0.05235132039255751,Yes,0,191,0.22222222222222224,108,3,2025,19,0.04773082942097026,0
2021-06-22,9,86,59,3,0.5227272727272727,0.6044600938967136,0.399368440605554,No,0,202,0.6879910213243547,171,6,2021,22,-0.08353092742764112,0
2025-04-05,12,47,25,3,0.22727272727272727,0.24647887323943662,0.07736602581963407,No,0,257,0.27497194163860833,31,4,2025,5,-0.028493068399171706,0
2023-02-06,15,95,50,3,0.29545454545454547,0.14436619718309862,0.061669917340020426,No,0,190,0.1548821548821549,81,2,2023,6,-0.010515957699056278,0
2021-09-19,15,32,67,3,0.27272727272727276,0.13732394366197181,0.05461131234327111,No,0,166,0.1425364758698092,56,9,2021,19,-0.005212532207837378,0
2023-01-20,7,44,29,0,0.18181818181818182,0.09272300469483569,0.02619113959320145,Yes,0,136,0.0920314253647587,14,1,2023,20,0.0006915793300769912,0
2021-03-06,1,26,33,4,0.27272727272727276,0.4248826291079812,0.15321507074084392,No,0,278,0.4410774410774411,141,3,2021,6,-0.016194811969459932,0
2022-09-02,6,52,38,2,0.3863636363636364,0.1291079812206573,0.07300083588743383,No,0,223,0.11672278338945005,129,9,2022,2,0.012385197831207256,0
2025-03-16,5,35,65,4,0.18181818181818182,0.5962441314553991,0.14572304263025912,Yes,0,138,0.49270482603815946,164,3,2025,16,0.10353930541723966,0
2025-03-11,9,36,57,0,0.24999999999999997,0.6725352112676057,0.21955976595151852,No,0,127,0.6341189674523009,180,3,2025,11,0.03841624381530484,0
2023-03-18,10,61,69,2,0.22727272727272727,0.08568075117370892,0.03071112349462865,No,0,25,0.08193041526374861,193,3,2023,18,0.003750335909960309,0
2022-01-31,15,95,50,2,0.4318181818181819,0.15962441314553993,0.0975821182006749,No,0,190,0.1627384960718294,57,1,2022,31,-0.00311408292628948,0
2024-09-04,11,0,87,4,0.1590909090909091,0.5727699530516432,0.12420668090771185,Yes,0,310,0.5342312008978676,82,9,2024,4,0.03853875215377567,0
2020-11-02,0,41,74,1,0.1590909090909091,0.27816901408450706,0.06204142286616513,No,0,109,0.25140291806958476,14,11,2020,2,0.026766096014922303,0
2022-08-01,0,41,74,0,0.13636363636363635,0.2640845070422535,0.051267762607968795,No,0,118,0.25476992143658816,83,8,2022,1,0.009314585605665338,0
2024-08-01,14,93,71,2,0.27272727272727276,0.45774647887323944,0.16448407170056653,No,0,132,0.3636363636363637,174,8,2024,1,0.09411011523687574,0
2024-10-08,1,16,24,2,0.31818181818181823,0.029342723004694836,0.020804309464103277,No,0,1,0.030303030303030304,97,10,2024,8,-0.000960307298335468,0
2023-12-20,6,52,38,1,0.4545454545454546,0.1291079812206573,0.08572490015788986,No,0,233,0.1335578002244669,67,12,2023,20,-0.004449819003809585,0
2024-07-03,5,13,55,1,0.4772727272727273,0.5211267605633804,0.31745147209064734,No,0,142,0.5476992143658811,181,7,2024,3,-0.02657245380250073,0
2021-06-04,5,14,106,3,0.29545454545454547,0.5610328638497654,0.2155351227516176,No,0,331,0.47250280583613924,180,6,2021,4,0.08853005801362612,0
2020-09-25,11,50,34,1,0.4090909090909091,0.5751173708920189,0.3007646822079812,No,0,188,0.5230078563411897,166,9,2020,25,0.05210951455082913,0
2022-05-12,2,54,70,1,0.27272727272727276,0.024647887323943664,0.01597473762422216,No,0,264,0.03367003367003367,0,5,2022,12,-0.009022146346090006,0
2024-04-04,4,19,75,2,0.24999999999999997,0.039906103286384983,0.019318287359524473,No,0,240,0.048260381593714936,178,4,2024,4,-0.008354278307329953,0
2021-09-14,15,32,67,1,0.34090909090909094,0.15962441314553993,0.07739698461347946,Yes,0,160,0.15600448933782268,96,9,2021,14,0.0036199238077172513,0
2024-09-12,15,45,44,4,0.20454545454545456,0.15492957746478875,0.04588093247887062,Yes,0,231,0.1548821548821549,159,9,2024,12,4.742258263384924e-05,0
2022-09-09,11,55,39,2,0.20454545454545456,0.5340375586854461,0.14587783659948608,Yes,0,111,0.521885521885522,101,9,2022,9,0.01215203679992416,0
2023-02-28,0,41,74,1,0.31818181818181823,0.2805164319248826,0.12018203770781091,No,0,124,0.22783389450056116,98,2,2023,28,0.05268253742432147,0
2021-10-21,5,13,55,0,0.27272727272727276,0.5492957746478874,0.1958762886597938,No,0,271,0.595959595959596,182,10,2021,21,-0.04666382131170865,0
2022-10-17,2,59,13,4,0.34090909090909094,0.09741784037558686,0.05114392743258723,No,0,328,0.09764309764309764,57,10,2022,17,-0.0002252572675107839,0
2025-08-15,11,77,21,4,0.3863636363636364,0.5504694835680751,0.2730565617163555,No,1,258,0.5476992143658811,176,8,2025,15,0.002770269202194031,0
2023-04-04,6,76,78,4,0.11363636363636362,0.004694835680751172,0.0024147859199405595,No,0,72,0.0033670033670033656,41,4,2023,4,0.0013278323137478065,0
2022-11-18,13,106,94,2,0.24999999999999997,0.0715962441314554,0.02934893656543141,No,0,291,0.06958473625140293,22,11,2022,18,0.002011507880052471,0
2021-09-11,10,89,6,3,0.22727272727272727,0.3544600938967136,0.10869632519117056,No,0,183,0.3209876543209877,138,9,2021,11,0.03347243957572593,0
2022-10-20,1,25,60,4,0.31818181818181823,0.2171361502347418,0.09510541469304357,No,0,139,0.19977553310886645,74,10,2022,20,0.01736061712587536,0
2023-06-27,2,56,14,2,0.31818181818181823,0.12089201877934273,0.057026098263211665,No,0,244,0.1111111111111111,67,6,2023,27,0.009780907668231628,0
2023-06-19,3,9,2,1,0.27272727272727276,0.6455399061032865,0.22887836289898145,No,0,317,0.6801346801346803,171,6,2023,19,-0.03459477403139377,0
2021-01-17,7,78,22,4,0.29545454545454547,0.04225352112676056,0.02396210643633324,Yes,0,113,0.03479236812570146,24,1,2021,17,0.007461153001059102,0
2024-12-07,6,28,27,2,0.24999999999999997,0.14553990610328638,0.052753784712547595,Yes,0,214,0.11560044893378227,107,12,2024,7,0.029939457169504108,0
2023-08-16,4,19,75,2,0.29545454545454547,0.039906103286384983,0.02309526020866227,No,0,124,0.046015712682379355,123,8,2023,16,-0.006109609395994371,0
2024-05-31,5,85,51,1,0.22727272727272727,0.22769953051643194,0.07191727810284512,No,0,277,0.20875420875420878,64,5,2024,31,0.01894532176222316,0
2025-06-15,2,60,83,3,0.11363636363636362,0.10328638497652583,0.018018018018018018,No,0,222,0.1111111111111111,14,6,2025,15,-0.007824726134585278,0
2021-03-27,14,90,9,4,0.4545454545454546,0.4225352112676056,0.2482585678461967,Yes,0,291,0.37934904601571273,188,3,2021,27,0.043186165251892894,0
2023-10-20,9,87,52,4,0.4090909090909091,0.7136150234741785,0.37017429800934953,No,0,340,0.6924803591470259,129,10,2023,20,0.021134664327152608,0
2025-05-27,10,34,12,4,0.18181818181818182,0.3016431924882629,0.0757871273335191,No,0,246,0.2828282828282829,182,5,2025,27,0.018814909659980006,0
2022-03-13,14,71,68,2,0.34090909090909094,0.4413145539906103,0.1962787529797839,No,0,23,0.4040404040404041,97,3,2022,13,0.037274149950206226,0
2022-12-16,11,10,1,1,0.18181818181818182,0.6091549295774649,0.14878796322095292,No,0,273,0.457912457912458,54,12,2022,16,0.15124247166500687,0
2025-01-19,4,20,93,1,0.29545454545454547,0.19131455399061031,0.07900684189343984,Yes,0,217,0.15151515151515152,76,1,2025,19,0.039799402475458795,0
2024-07-14,2,54,70,1,0.24999999999999997,0.029342723004694836,0.01597473762422216,No,0,190,0.022446689113355782,17,7,2024,14,0.006896033891339054,0
2022-08-17,0,81,53,0,0.4318181818181819,0.2488262910798122,0.1446394848456704,No,0,336,0.2457912457912458,13,8,2022,17,0.0030350452885663792,0
2020-10-05,14,91,10,4,0.24999999999999997,0.4307511737089202,0.14302962756571003,No,0,236,0.41638608305274977,139,10,2020,5,0.01436509065617042,0
2024-06-01,5,46,82,3,0.24999999999999997,0.5727699530516432,0.1879817962292189,No,0,158,0.4904601571268239,151,6,2024,1,0.08230979592481935,0
2023-09-17,5,46,82,0,0.34090909090909094,0.5880281690140846,0.25819634067056746,No,1,269,0.564534231200898,86,9,2023,17,0.02349393781318665,0
2020-10-10,6,28,27,4,0.36363636363636365,0.15375586854460094,0.07981177053342002,No,0,56,0.1537598204264871,162,10,2020,10,-3.9518818861494776e-06,0
2021-11-08,0,41,74,2,0.20454545454545456,0.24178403755868544,0.06879043992446054,No,0,99,0.2244668911335578,149,11,2021,8,0.017317146425127633,0
2020-08-30,10,61,69,0,0.31818181818181823,0.0892018779342723,0.04448778675582799,No,0,242,0.09539842873176207,108,8,2020,30,-0.006196550797489778,0
2022-03-20,15,32,67,4,0.13636363636363635,0.14436619718309862,0.029163183802359056,No,0,89,0.1627384960718294,63,3,2022,20,-0.018372298888730793,0
2021-05-26,4,43,17,0,0.3863636363636364,0.03169014084507042,0.0267483978824185,No,0,307,0.023569023569023566,98,5,2021,26,0.008121117276046856,0
2022-09-10,6,33,76,3,0.13636363636363635,0.09154929577464789,0.01941116374106065,No,0,332,0.10998877665544332,105,9,2022,10,-0.01843948088079543,0
2022-04-08,11,51,30,1,0.34090909090909094,0.5938967136150235,0.2606730441781988,Yes,0,221,0.6038159371492705,22,4,2022,8,-0.009919223534247013,0
2023-07-22,11,11,4,3,0.1590909090909091,0.11384976525821595,0.027367573759326337,No,0,234,0.09427609427609429,127,7,2023,22,0.019573670982121663,0
2020-11-01,0,39,64,2,0.22727272727272727,0.2805164319248826,0.08724188105631406,No,0,189,0.21885521885521886,60,11,2020,1,0.06166121306966377,0
2020-12-07,5,74,61,1,0.24999999999999997,0.5164319248826291,0.17014953097427324,Yes,0,139,0.5499438832772167,142,12,2020,7,-0.03351195839458754,0
2020-11-26,2,54,70,1,0.3863636363636364,0.029342723004694836,0.025633881303984397,No,0,138,0.02132435465768799,99,11,2020,26,0.008018368347006845,0
2023-11-20,2,58,92,4,0.24999999999999997,0.1068075117370892,0.04049410234977245,No,0,226,0.10998877665544332,151,11,2023,20,-0.003181264918354118,0
2021-03-20,13,97,40,3,0.5,0.036384976525821594,0.03795548125445033,No,0,349,0.024691358024691357,37,3,2021,20,0.011693618501130237,0
2022-05-13,4,18,101,1,0.18181818181818182,0.1960093896713615,0.050710504318751744,Yes,0,159,0.1829405162738496,191,5,2022,13,0.013068873397511893,0
2023-12-07,6,28,27,0,0.31818181818181823,0.13028169014084506,0.06074115352465868,No,0,349,0.13019079685746351,55,12,2023,7,9.0893283381549e-05,0
2022-07-14,14,2,11,2,0.4090909090909091,0.4460093896713615,0.23606080307111235,Yes,0,153,0.3872053872053873,178,7,2022,14,0.058804002465974226,0
2023-08-08,12,48,95,0,0.34090909090909094,0.19248826291079812,0.09126652425621498,Yes,0,116,0.19079685746352415,94,8,2023,8,0.0016914054472739748,0
2025-03-12,2,58,92,4,0.31818181818181823,0.1091549295774648,0.0523822791864029,Yes,0,157,0.12008978675645343,78,3,2025,12,-0.010934857178988636,0
2025-01-04,6,52,38,1,0.24999999999999997,0.14553990610328638,0.052753784712547595,No,0,273,0.15600448933782268,31,1,2025,4,-0.010464583234536307,0
2022-12-21,3,66,35,0,0.4545454545454546,0.7241784037558686,0.4153431782297762,No,0,155,0.5892255892255893,102,12,2022,21,0.1349528145302793,0
2021-09-12,8,3,7,1,0.3863636363636364,0.8051643192488264,0.39398161047645586,No,0,229,0.7564534231200899,194,9,2021,12,0.04871089612873647,0
2025-01-25,14,91,10,2,0.20454545454545456,0.4812206572769953,0.13194637936905979,Yes,0,146,0.47250280583613924,190,1,2025,25,0.008717851440856073,0
2023-07-04,5,74,61,1,0.11363636363636362,0.6021126760563381,0.09696294232376708,Yes,0,264,0.5679012345679013,132,7,2023,4,0.0342114414884368,0
2024-02-27,12,48,95,1,0.11363636363636362,0.1960093896713615,0.03269248630073372,Yes,0,298,0.1414141414141414,156,2,2024,27,0.05459524825722009,0
2021-12-19,12,69,3,1,0.20454545454545456,0.24765258215962438,0.07033837961673013,No,0,146,0.21212121212121213,198,12,2021,19,0.03553137003841225,0
2021-06-01,1,105,37,1,0.24999999999999997,0.03286384976525822,0.017089254202656265,No,0,306,0.03367003367003367,64,6,2021,1,-0.000806183904775451,0
2021-07-22,2,102,72,0,0.5,0.055164319248826296,0.0493483173895545,Yes,0,128,0.05948372615039282,154,7,2021,22,-0.004319406901566521,0
2021-03-20,2,54,70,0,0.31818181818181823,0.023474178403755867,0.018482399925698893,No,0,274,0.022446689113355782,169,3,2021,20,0.0010274892904000854,0
2021-11-01,9,87,52,3,0.36363636363636365,0.7230046948356809,0.33506702578867525,No,0,243,0.5948372615039282,175,11,2021,1,0.12816743333175262,0
2023-03-06,3,66,35,2,0.36363636363636365,0.7206572769953052,0.3340144267979319,No,0,180,0.6734006734006734,132,3,2023,6,0.047256603594631796,0
2024-11-25,8,31,79,4,0.20454545454545456,0.8591549295774649,0.23163369555122132,Yes,0,135,0.8170594837261504,10,11,2024,25,0.04209544585131442,0
