Date,Product_Category,Product_Name,SKU_Code,Region,Units_Sold,Price_per_Unit,Revenue,Promotion_Flag,Festival_Season,Weather_Temp,Competitor_Price,Social_Sentiment
2021-04-03,Bakery & Frozen,Amul Frozen Paratha 400g,70167474,East,12,249.96,2999.52,No,None,33.6,246.9,-0.88
2021-04-03,Butter & Spreads,Amul Lite Spread 250g,88384214,Central,14,49.95,699.3000000000001,No,None,29.5,55.17,0.2
2021-04-04,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,West,13,126.12,1639.56,No,None,34.0,132.98,0.0
2021-04-04,Dairy Products,Amul Slim & Trim Milk 500ml,64335100,North,17,102.08,1735.36,No,None,25.2,109.41,-0.04
2021-04-04,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,East,5,317.37,1586.85,No,None,29.4,328.58,-0.16
2021-04-04,Snacks & Savories,Amul Cheese Crackers 120g,81997831,South,24,498.58,11965.92,No,None,36.1,499.81,0.05
2021-04-04,Ice Creams,Amul Cassata Slice 120ml,14909382,West,14,54.92,768.88,No,None,28.2,57.05,0.32
2021-04-05,Beverages (New Flavors),Amul Strawberry Lassi 250ml,71235158,Central,22,562.26,12369.72,No,None,31.7,672.14,0.52
2021-04-05,Ice Creams,Amul Chocolate Ice Cream 1L,97241768,Central,8,323.03,2584.24,No,None,18.4,290.77,-0.21
2021-04-05,Chocolates,Amul Chocozoo Kids Pack 250g,23548091,East,22,149.17,3281.74,No,None,27.3,171.34,0.64
2021-04-05,Others,Amul Camel Milk 500ml,1148473,West,7,486.62,3406.34,No,None,11.4,441.25,-0.52
2021-04-05,Chocolates,Amul Mystic Mocha Chocolate 150g,71579542,East,9,31.64,284.76,Yes,None,25.8,26.45,0.02
2021-04-06,Chocolates,Amul Mystic Mocha Chocolate 150g,71579542,South,14,30.64,428.96000000000004,No,None,26.9,34.37,0.01
2021-04-06,Dairy Products,Amul Taaza Milk 1L,16994393,West,10,105.32,1053.1999999999998,No,None,22.5,109.88,-0.92
2021-04-06,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,North,19,568.34,10798.460000000001,No,None,32.9,575.73,0.91
2021-04-06,Snacks & Savories,Amul Spicy Potato Chips 200g,37245757,Central,18,48.62,875.16,Yes,None,22.3,57.07,-0.67
2021-04-06,Specialty Products,Amul Shrikhand Mango 500g,69924743,Central,15,429.59,6443.849999999999,No,None,22.6,365.85,-0.96
2021-04-07,Dairy Products,Amul Gold Milk 1L,25032666,South,14,92.04,1288.5600000000002,No,None,27.6,113.67,-0.34
2021-04-07,Probiotic & Health Range,Amul Greek Yogurt Mango 100g,84729804,South,11,170.62,1876.8200000000002,Yes,None,22.7,187.95,-0.81
2021-04-07,Dairy Products,Amul Taaza Milk 1L,16994393,Central,13,97.02,1261.26,Yes,None,23.2,112.67,-0.09
2021-04-07,Snacks & Savories,Amul Spicy Potato Chips 200g,37245757,Central,18,49.48,890.64,No,None,23.2,53.38,0.53
2021-04-07,Others,Amul Organic Ghee 500ml,18009972,North,12,492.62,5911.4400000000005,No,None,14.9,447.41,0.08
2021-04-08,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,East,38,154.48,5870.24,Yes,None,36.9,137.4,-0.8
2021-04-08,Others,Amul Cheese Tin 500g,82806583,South,10,514.67,5146.7,No,None,37.9,475.23,0.03
2021-04-08,Butter & Spreads,Amul Cheese Spread Red Chilli Flakes 200g,70537390,Central,10,71.81,718.1,Yes,None,39.2,59.27,-0.1
2021-04-08,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,North,19,400.87,7616.53,No,None,16.4,363.54,0.33
2021-04-08,Bakery & Frozen,Amul Frozen Cheese Corn Nuggets 400g,18439717,Central,5,256.43,1282.15,No,None,38.4,253.87,-0.05
2021-04-09,Dairy Products,Amul Masti Buttermilk 500ml,26598550,Central,5,104.42,522.1,No,None,39.1,85.94,-0.14
2021-04-09,Others,Amul Butter Cookies 200g,72940877,East,9,547.23,4925.07,Yes,None,30.4,528.99,0.15
2021-04-09,Ice Creams,Amul Chocolate Ice Cream 1L,97241768,North,26,319.98,8319.48,No,None,10.1,331.85,0.69
2021-04-09,Health & Nutrition,Amul Fortified Milk 1L,56068016,North,12,594.66,7135.92,No,None,6.8,544.66,0.77
2021-04-09,Others,Amul Camel Milk 500ml,1148473,South,11,547.52,6022.719999999999,No,None,33.1,525.61,-0.15
2021-04-10,Butter & Spreads,Amul Peanut Spread Creamy 200g,57348568,West,11,55.05,605.55,No,None,28.1,46.78,0.78
2021-04-10,Chocolates,Amul Milk Chocolate 150g,62232487,Central,11,125.85,1384.35,Yes,None,31.4,102.66,0.2
2021-04-10,Ice Creams,Amul Butter Scotch Ice Cream 1L,97994268,West,25,319.32,7983.0,No,None,31.2,268.73,-0.64
2021-04-10,Health & Nutrition,Amul Fortified Milk 1L,56068016,North,22,637.29,14020.38,Yes,None,28.5,526.25,-0.73
2021-04-10,Specialty Products,Amul Shrikhand Elaichi 500g,12337385,South,18,415.23,7474.14,No,None,30.1,390.88,0.13
2021-04-11,Others,Amul A2 Cow Milk 1L,80405061,South,6,500.8,3004.8,No,None,28.0,552.83,-0.56
2021-04-11,Specialty Products,Amul Rasmalai 500g,11289388,East,16,384.22,6147.52,No,None,15.7,433.78,-0.43
2021-04-11,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,East,24,130.4,3129.6000000000004,No,None,34.8,133.37,0.88
2021-04-11,Others,Amul A2 Cow Milk 1L,80405061,Central,13,466.84,6068.92,No,None,31.9,527.84,-0.36
2021-04-11,Beverages (New Flavors),Amul Strawberry Lassi 250ml,71235158,Central,20,554.06,11081.199999999999,Yes,None,32.7,514.36,-0.83
2021-04-12,Dairy Products,Amul Mithai Mate Condensed Milk 400g,11288909,South,25,100.0,2500.0,No,None,39.5,86.11,0.69
2021-04-12,Beverages,Amul Tru Orange Juice 200ml,26980737,North,29,104.58,3032.82,Yes,None,19.7,113.34,0.41
2021-04-12,Dairy Products,Amul Lactose-Free Milk 1L,91017437,North,13,105.97,1377.61,No,None,26.4,97.77,0.35
2021-04-12,Chocolates,Amul Dark Chocolate 150g,70549300,South,12,111.52,1338.24,Yes,None,38.0,103.86,0.77
2021-04-12,UHT & Long Life,Amul Taaza UHT Milk 1L,40523156,North,25,144.79,3619.75,No,None,22.3,141.37,0.71
2021-04-13,Ghee & Cooking Essentials,Amul White Butter 500g,54796676,West,10,773.03,7730.299999999999,No,None,21.0,866.11,-0.54
2021-04-13,Bakery Items,Amul Vanilla Muffin 90g,34223963,East,6,53.56,321.36,Yes,None,24.0,48.44,-0.03
2021-04-13,Ice Creams,Amul Dark Chocolate Ice Cream 1L,13006228,South,34,278.25,9460.5,No,None,34.0,299.27,0.01
2021-04-13,Bakery & Frozen,Amul Frozen Paneer Tikka 500g,62882309,West,20,268.4,5368.0,No,None,14.4,255.33,0.5
2021-04-13,Health & Nutrition,Amul Low Fat Yogurt 100g,81837793,South,18,418.32,7529.76,No,None,29.7,436.86,0.64
2021-04-14,Others,Amul Camel Milk 500ml,1148473,East,12,516.83,6201.960000000001,No,None,34.0,438.04,-0.73
2021-04-14,Beverages,Amul Kool Rose Milk 200ml,14415647,South,13,121.42,1578.46,No,None,37.8,135.73,-0.67
2021-04-14,Bakery Items,Amul Cheese Danish 120g,18798487,South,15,48.18,722.7,No,None,23.0,53.36,0.53
2021-04-14,Butter & Spreads,Amul Peanut Spread Creamy 200g,57348568,West,8,48.52,388.16,No,None,18.9,52.74,0.64
2021-04-14,Butter & Spreads,Amul Butter 100g,80016687,West,33,216.09,7130.97,Yes,None,11.5,192.32,-0.27
2021-04-15,UHT & Long Life,Amul Slim UHT Milk 1L,45319204,North,19,163.35,3103.65,No,None,14.9,167.22,-0.37
2021-04-15,Health & Nutrition,Amul Protein Shake Chocolate 200ml,57937380,West,15,628.0,9420.0,No,None,33.0,623.47,-0.0
2021-04-15,Beverages,Amul Kool Koko 200ml,83184284,Central,9,126.62,1139.58,No,None,37.2,120.94,0.44
2021-04-15,Beverages,Amul Kool Café 200ml,68165390,West,8,53.88,431.04,No,None,38.6,56.36,-0.17
2021-04-15,Chocolates,Amul Chocozoo Kids Pack 250g,23548091,South,12,145.13,1741.56,No,None,24.1,162.76,-0.3
2021-04-16,Chocolates,Amul Milk Chocolate 150g,62232487,East,7,122.46,857.2199999999999,No,None,35.5,103.38,-0.77
2021-04-16,Chocolates,Amul Almond Bar 40g,82147020,South,26,61.76,1605.76,No,None,34.1,58.74,0.87
2021-04-16,Chocolates,Amul Dark Chocolate 150g,70549300,South,13,104.9,1363.7,No,None,24.6,102.19,-0.0
2021-04-16,Probiotic & Health Range,Amul Probiotic Dahi 400g,33992976,East,8,251.93,2015.44,No,None,36.6,280.76,0.9
2021-04-16,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,North,16,656.27,10500.32,Yes,None,14.2,591.57,-0.7
2021-04-17,Probiotic & Health Range,Amul Greek Yogurt Strawberry 100g,21750991,Central,7,228.97,1602.79,No,None,19.3,246.31,-0.64
2021-04-17,Dairy Products,Amul Slim & Trim Milk 500ml,64335100,North,20,106.37,2127.4,No,None,30.9,92.06,-0.56
2021-04-17,Chocolates,Amul Chocozoo Kids Pack 250g,23548091,West,16,151.57,2425.12,No,None,38.6,144.86,-0.66
2021-04-17,Specialty Products,Amul Basundi 1L,12571772,South,31,365.48,11329.880000000001,No,None,39.2,450.05,0.83
2021-04-17,Chocolates,Amul Dark Chocolate 150g,70549300,North,22,109.27,2403.94,Yes,None,21.6,113.46,0.35
2021-04-18,Cheese & Cheese Products,Amul Cheese Slices 200g,92496774,East,19,343.53,6527.07,Yes,None,28.5,350.89,0.59
2021-04-18,Ice Creams,Amul Chocolate Ice Cream 1L,97241768,West,4,321.17,1284.68,No,None,19.4,271.1,-0.07
2021-04-18,Beverages,Amul Pro Milk Drink 200g,74913534,North,14,125.72,1760.08,No,None,27.3,106.75,-0.43
2021-04-18,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,South,21,635.45,13344.45,Yes,None,27.0,681.87,0.2
2021-04-18,Bakery Items,Amul Chocolate Donut 80g,28937579,South,18,409.36,7368.4800000000005,No,None,22.3,387.82,0.64
2021-04-19,Bakery Items,Amul Butter Croissant 80g,61133075,South,13,183.81,2389.53,No,None,39.1,209.53,0.41
2021-04-19,Specialty Products,Amul Shrikhand Mango 500g,69924743,East,11,366.03,4026.33,No,None,34.6,359.2,0.52
2021-04-19,Others,Amul Organic Ghee 500ml,18009972,East,11,488.75,5376.25,No,None,37.3,519.44,-0.02
2021-04-19,Specialty Products,Amul Shrikhand Kesar 500g,43726257,North,15,373.43,5601.45,No,None,27.3,341.75,0.62
2021-04-19,Health & Nutrition,Amul Protein Shake Vanilla 200ml,48334136,North,7,653.86,4577.02,No,None,14.3,580.33,-0.2
2021-04-20,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,Central,12,374.21,4490.5199999999995,No,None,25.1,456.66,-0.82
2021-04-20,Ice Creams,Amul Butter Scotch Ice Cream 1L,97994268,North,50,294.42,14721.0,Yes,None,34.9,278.68,-0.68
2021-04-20,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,North,19,51.03,969.57,Yes,None,12.3,50.77,-0.85
2021-04-20,Others,Amul Butter Cookies 200g,72940877,North,7,478.26,3347.8199999999997,No,None,18.6,562.3,-0.98
2021-04-20,Ice Creams,Amul Strawberry Magic 750ml,16367289,West,13,282.27,3669.5099999999998,No,None,25.7,271.47,0.85
2021-04-21,Ice Creams,Amul Cassata Slice 120ml,14909382,Central,15,57.33,859.9499999999999,No,None,32.6,53.9,-0.46
2021-04-21,Specialty Products,Amul Basundi 1L,12571772,North,26,391.5,10179.0,No,None,10.7,435.89,0.43
2021-04-21,Beverages,Amul Pro Milk Drink 200g,74913534,Central,24,109.88,2637.12,No,None,33.6,109.65,0.25
2021-04-21,Butter & Spreads,Amul Lite Spread 250g,88384214,East,11,52.14,573.54,No,None,18.1,59.78,-0.46
2021-04-21,Specialty Products,Amul Rasmalai 500g,11289388,West,18,416.87,7503.66,No,None,38.6,369.98,-0.13
2021-04-22,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,South,15,748.06,11220.9,Yes,None,36.4,660.23,-0.25
2021-04-22,Snacks & Savories,Amul Masala Peanuts 250g,91980489,North,11,281.22,3093.42,No,None,18.7,234.85,-0.34
2021-04-22,UHT & Long Life,Amul Slim UHT Milk 1L,45319204,South,17,164.0,2788.0,No,None,24.8,154.34,0.07
2021-04-22,Chocolates,Amul Mystic Mocha Chocolate 150g,71579542,South,24,28.75,690.0,Yes,None,21.3,26.42,0.37
2021-04-22,Specialty Products,Amul Basundi 1L,12571772,North,16,386.72,6187.52,No,None,31.4,357.96,-0.76
2021-04-23,Beverages,Amul Kool Café 200ml,68165390,South,3,52.48,157.44,No,None,35.6,50.0,-0.62
2021-04-23,Health & Nutrition,Amul Protein Shake Vanilla 200ml,48334136,West,11,590.19,6492.09,No,None,11.3,533.61,-0.37
2021-04-23,Ice Creams,Amul Butter Scotch Ice Cream 1L,97994268,Central,46,284.35,13080.1,No,None,38.7,333.91,0.88
2021-04-23,Snacks & Savories,Amul Spicy Potato Chips 200g,37245757,North,20,58.34,1166.8000000000002,No,None,30.2,55.65,-0.07
2021-04-23,Others,Amul Camel Milk 500ml,1148473,South,8,470.36,3762.88,No,None,24.0,524.68,-0.69
2021-04-24,Butter & Spreads,Amul Lite Spread 250g,88384214,West,17,50.86,864.62,No,None,18.7,54.84,-0.08
2021-04-24,Others,Amul Kool Café Can 250ml,36576395,South,12,459.24,5510.88,No,None,28.8,447.15,-0.79
2021-04-24,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,South,4,328.74,1314.96,No,None,36.2,284.82,-0.82
2021-04-24,Ghee & Cooking Essentials,Amul Pure Ghee 500ml,40563084,Central,14,431.7,6043.8,No,None,33.1,363.46,-0.53
2021-04-24,Others,Amul Ice Cream Cake 1kg,25444452,West,13,490.66,6378.58,No,None,16.8,483.75,-0.7
2021-04-25,Dairy Products,Amul Paneer 200g,18315080,North,15,65.5,982.5,No,None,13.4,66.04,-0.42
2021-04-25,Chocolates,Amul Dark Chocolate 150g,70549300,West,14,114.41,1601.74,No,None,32.8,121.31,-0.68
2021-04-25,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,East,7,285.51,1998.57,Yes,None,17.1,275.82,-0.56
2021-04-25,Probiotic & Health Range,Amul Masti Dahi 400g,4957799,West,18,254.46,4580.28,No,None,32.3,259.24,0.88
2021-04-25,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,South,11,298.61,3284.71,No,None,21.8,263.67,-0.27
2021-04-26,Snacks & Savories,Amul Cheese Crackers 120g,81997831,Central,37,533.6,19743.2,No,None,15.7,478.52,0.43
2021-04-26,Specialty Products,Amul Shrikhand Elaichi 500g,12337385,South,17,416.57,7081.69,No,None,25.8,428.18,0.31
2021-04-26,Butter & Spreads,Amul Cheese Spread Yummy Plain 200g,83734632,Central,18,178.97,3221.46,No,None,19.3,167.26,0.87
2021-04-26,Beverages,Amul Tru Apple Juice 200ml,70134094,North,20,67.75,1355.0,Yes,None,8.4,68.05,-0.84
2021-04-26,Beverages,Amul Tru Apple Juice 200ml,70134094,Central,15,66.69,1000.3499999999999,No,None,32.1,64.39,-0.07
2021-04-27,Dairy Products,Amul Gold Milk 1L,25032666,Central,12,91.41,1096.92,No,None,25.4,86.13,-0.82
2021-04-27,Chocolates,Amul Almond Bar 40g,82147020,South,2,58.4,116.8,No,None,28.7,50.21,-0.62
2021-04-27,Chocolates,Amul Dark Chocolate 150g,70549300,South,14,102.89,1440.46,No,None,20.8,124.23,0.22
2021-04-27,Probiotic & Health Range,Amul Greek Yogurt Blueberry 100g,21365294,North,13,250.59,3257.67,No,None,31.9,280.87,-0.43
2021-04-27,Chocolates,Amul India Twilight Tryst 150g,35651383,South,28,142.26,3983.2799999999997,No,None,29.7,128.04,0.67
2021-04-28,Butter & Spreads,Amul Butter 500g,79291279,South,31,218.02,6758.62,No,None,24.4,179.92,0.77
2021-04-28,Ice Creams,Amul Kulfi 60ml,68137847,Central,14,115.79,1621.0600000000002,No,None,19.1,119.39,0.08
2021-04-28,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,Central,16,321.68,5146.88,Yes,None,17.7,294.28,-0.38
2021-04-28,Specialty Products,Amul Shrikhand Kesar 500g,43726257,West,8,376.98,3015.84,No,None,33.2,406.09,-1.0
2021-04-28,Cheese & Cheese Products,Amul Cheese Block 500g,97719922,Central,7,541.79,3792.5299999999997,No,None,25.9,515.66,-0.22
2021-04-29,Cheese & Cheese Products,Amul Cheddar Cheese 200g,53074058,South,11,455.3,5008.3,No,None,24.4,465.48,-0.48
2021-04-29,Dairy Products,Amul Paneer 200g,18315080,South,29,66.7,1934.3000000000002,No,None,26.8,58.49,0.63
2021-04-29,Health & Nutrition,Amul Low Fat Yogurt 100g,81837793,Central,39,436.34,17017.26,Yes,None,19.6,481.08,0.92
2021-04-29,Beverages,Amul Kool Rose Milk 200ml,14415647,North,10,122.45,1224.5,No,None,27.5,112.62,-0.14
2021-04-29,Ice Creams,Amul Rajbhog Ice Cream 1L,7241154,South,11,294.19,3236.09,No,None,26.7,279.68,0.84
2021-04-30,Ice Creams,Amul Strawberry Magic 750ml,16367289,West,2,273.85,547.7,Yes,None,27.3,290.56,-0.71
2021-04-30,Beverages,Amul Tru Orange Juice 200ml,26980737,East,12,115.9,1390.8000000000002,No,None,26.1,112.7,0.25
2021-04-30,Others,Amul A2 Cow Milk 1L,80405061,South,24,461.12,11066.880000000001,No,None,34.3,516.27,0.75
2021-04-30,UHT & Long Life,Amul Taaza UHT Milk 1L,40523156,West,16,140.65,2250.4,No,None,39.8,137.47,-0.44
2021-04-30,Beverages (New Flavors),Amul Cold Coffee 200ml,51783426,West,11,337.93,3717.23,No,None,37.6,388.91,-0.62
2021-05-01,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,West,27,150.21,4055.67,No,None,26.1,127.31,-0.02
2021-05-01,UHT & Long Life,Amul Cream Tetra Pack 250ml,64829395,South,8,140.73,1125.84,No,None,34.4,141.45,-0.79
2021-05-01,UHT & Long Life,Amul Taaza UHT Milk 1L,40523156,North,16,159.36,2549.76,No,None,23.9,137.38,-0.89
2021-05-01,Bakery & Frozen,Amul Frozen Paratha 400g,70167474,Central,18,256.76,4621.68,Yes,None,18.2,253.43,-0.37
2021-05-01,Beverages (New Flavors),Amul Mango Lassi 250ml,31363198,Central,7,581.94,4073.5800000000004,No,None,36.7,511.43,-0.66
2021-05-02,Ice Creams,Amul Rajbhog Ice Cream 1L,7241154,Central,12,299.71,3596.5199999999995,No,None,16.7,265.47,-0.17
2021-05-02,Dairy Products,Amul Gold Milk 1L,25032666,North,15,93.59,1403.8500000000001,No,None,27.0,105.95,0.72
2021-05-02,Butter & Spreads,Amul Peanut Spread Crunchy 200g,94900507,South,14,92.39,1293.46,No,None,20.0,107.03,0.33
2021-05-02,Dairy Products,Amul Slim & Trim Milk 500ml,64335100,East,20,91.69,1833.8,No,None,37.5,103.14,0.67
2021-05-02,Ice Creams,Amul Rajbhog Ice Cream 1L,7241154,East,11,301.07,3311.77,No,None,28.2,264.84,-0.71
2021-05-03,Ghee & Cooking Essentials,Amul Cow Ghee 1L,71930565,East,15,744.35,11165.25,No,None,24.0,865.86,-0.86
2021-05-03,Ghee & Cooking Essentials,Amul Pure Ghee 500ml,40563084,Central,14,390.66,5469.240000000001,No,None,24.8,449.33,-0.55
2021-05-03,Bakery & Frozen,Amul Frozen Paratha 400g,70167474,North,5,235.13,1175.65,No,None,22.6,274.26,-0.93
2021-05-03,Ice Creams,Amul Dark Chocolate Ice Cream 1L,13006228,West,14,302.85,4239.900000000001,Yes,None,29.8,300.31,-0.27
2021-05-03,Butter & Spreads,Amul Lite Spread 250g,88384214,West,11,51.85,570.35,No,None,29.5,49.85,-0.71
2021-05-04,Beverages,Amul Tru Apple Juice 200ml,70134094,South,23,77.96,1793.08,No,None,33.6,78.8,0.13
2021-05-04,Butter & Spreads,Amul Peanut Spread Creamy 200g,57348568,North,29,47.0,1363.0,No,None,15.0,53.65,0.73
2021-05-04,Butter & Spreads,Amul Lite Spread 250g,88384214,North,39,49.25,1920.75,No,None,23.1,56.34,0.75
2021-05-04,Cheese & Cheese Products,Amul Cheese Slices 200g,92496774,West,20,369.93,7398.6,Yes,None,29.1,343.42,-0.56
2021-05-04,Ice Creams,Amul Kulfi 60ml,68137847,East,13,100.41,1305.33,No,None,22.9,103.16,-0.35
2021-05-05,Specialty Products,Amul Shrikhand Kesar 500g,43726257,Central,13,379.05,4927.650000000001,No,None,25.3,395.07,-0.18
2021-05-05,Bakery Items,Amul Chocolate Donut 80g,28937579,West,22,423.36,9313.92,No,None,19.2,477.24,0.85
2021-05-05,UHT & Long Life,Amul Taaza UHT Milk 1L,40523156,Central,20,143.12,2862.4,No,None,30.7,143.16,0.01
2021-05-05,Ice Creams,Amul Dark Chocolate Ice Cream 1L,13006228,South,25,277.07,6926.75,Yes,None,36.7,267.18,-0.99
2021-05-05,Ice Creams,Amul Strawberry Magic 750ml,16367289,West,14,304.3,4260.2,No,None,20.3,289.72,-0.15
2021-05-06,Bakery Items,Amul Chocolate Brownie 100g,58937020,East,13,232.71,3025.23,Yes,None,33.2,207.78,-0.16
2021-05-06,UHT & Long Life,Amul Cream Tetra Pack 250ml,64829395,South,12,145.25,1743.0,No,None,39.1,153.96,-0.15
2021-05-06,Butter & Spreads,Amul Cheese Spread Yummy Plain 200g,83734632,East,28,183.62,5141.360000000001,No,None,29.0,173.06,0.8
2021-05-06,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,West,24,288.99,6935.76,Yes,None,38.1,311.72,0.98
2021-05-06,Beverages,Amul Kool Koko 200ml,83184284,East,26,115.61,3005.86,No,None,29.6,128.91,0.9
2021-05-07,Beverages (New Flavors),Amul Strawberry Lassi 250ml,71235158,East,23,573.63,13193.49,No,None,23.3,654.65,0.46
2021-05-07,Chocolates,Amul Milk Chocolate 150g,62232487,South,9,110.79,997.11,No,None,39.8,103.68,-0.45
2021-05-07,Dairy Products,Amul Spiced Buttermilk 500ml,91503640,South,42,101.23,4251.66,No,None,31.3,101.27,0.99
2021-05-07,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,Central,13,363.14,4720.82,No,None,20.8,452.25,-0.36
2021-05-07,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,West,12,304.4,3652.7999999999997,Yes,None,31.1,324.33,0.72
2021-05-08,Specialty Products,Amul Rasmalai 500g,11289388,West,9,366.5,3298.5,No,None,18.3,453.23,-0.89
2021-05-08,Dairy Products,Amul Slim & Trim Milk 500ml,64335100,South,26,93.32,2426.3199999999997,Yes,None,35.0,114.5,-0.17
2021-05-08,Cheese & Cheese Products,Amul Gouda Cheese 200g,78916050,South,3,509.3,1527.9,No,None,32.2,560.8,-0.51
2021-05-08,Beverages (New Flavors),Amul Mango Lassi 250ml,31363198,West,9,604.35,5439.150000000001,No,None,39.3,666.99,-0.21
2021-05-08,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,East,22,643.08,14147.76,Yes,None,24.4,657.98,0.37
2021-05-09,Snacks & Savories,Amul Veggie Sticks 100g,83950377,Central,10,92.11,921.1,Yes,None,38.3,76.08,-0.23
2021-05-09,Chocolates,Amul Dark Chocolate 150g,70549300,West,19,103.92,1974.48,No,None,25.8,107.84,0.09
2021-05-09,Bakery Items,Amul Vanilla Muffin 90g,34223963,West,15,53.52,802.8000000000001,Yes,None,29.5,56.85,-0.22
2021-05-09,Butter & Spreads,Amul Butter 100g,80016687,South,13,195.22,2537.86,No,None,33.0,225.71,-0.9
2021-05-09,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,North,6,757.03,4542.18,No,None,31.6,709.24,-0.67
2021-05-10,Cheese & Cheese Products,Amul Gouda Cheese 200g,78916050,East,5,531.8,2659.0,No,None,30.9,508.82,-0.16
2021-05-10,Ice Creams,Amul Choco Chips Ice Cream 1L,37505707,East,4,291.43,1165.72,No,None,23.7,333.43,-0.94
2021-05-10,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,East,15,48.63,729.45,No,None,23.1,44.52,-0.93
2021-05-10,Others,Amul Butter Cookies 200g,72940877,North,9,500.17,4501.53,No,None,20.1,481.39,0.23
2021-05-10,Others,Amul Camel Milk 500ml,1148473,South,13,459.06,5967.78,No,None,36.5,452.29,0.71
2021-05-11,Ice Creams,Amul Butter Scotch Ice Cream 1L,97994268,Central,41,274.96,11273.359999999999,Yes,None,30.4,260.83,0.64
2021-05-11,Ice Creams,Amul Choco Chips Ice Cream 1L,37505707,East,31,318.04,9859.24,No,None,37.2,291.94,0.66
2021-05-11,Health & Nutrition,Amul Low Fat Yogurt 100g,81837793,Central,28,439.39,12302.92,Yes,None,17.1,490.84,0.87
2021-05-11,Dairy Products,Amul Fresh Cream 250ml,44564353,West,12,104.76,1257.1200000000001,No,None,40.0,102.07,-0.53
2021-05-11,Snacks & Savories,Amul Masala Peanuts 250g,91980489,East,17,241.78,4110.26,Yes,None,27.0,276.91,-0.53
2021-05-12,Dairy Products,Amul Paneer 200g,18315080,Central,15,55.95,839.25,No,None,26.3,65.64,-0.34
2021-05-12,Probiotic & Health Range,Amul Greek Yogurt Mango 100g,84729804,Central,12,194.91,2338.92,No,None,32.0,192.62,0.02
2021-05-12,Butter & Spreads,Amul Cheese Spread Yummy Plain 200g,83734632,West,22,188.99,4157.780000000001,Yes,None,28.6,157.77,0.62
2021-05-12,Chocolates,Amul Fruit & Nut Chocolate 150g,16443921,North,6,160.36,962.1600000000001,No,None,34.3,134.86,0.45
2021-05-12,Chocolates,Amul Mystic Mocha Chocolate 150g,71579542,Central,11,27.62,303.82,No,None,27.0,29.25,0.65
2021-05-13,Chocolates,Amul Dark Chocolate 150g,70549300,West,8,116.73,933.84,No,None,36.4,106.4,-0.22
2021-05-13,Specialty Products,Amul Shrikhand Kesar 500g,43726257,East,14,385.62,5398.68,No,None,18.0,398.65,0.88
2021-05-13,Bakery Items,Amul Vanilla Muffin 90g,34223963,South,6,49.26,295.56,No,None,31.7,54.12,-0.59
2021-05-13,Beverages,Amul Pro Milk Drink 200g,74913534,Central,18,115.66,2081.88,No,None,18.0,112.52,0.29
2021-05-13,Others,Amul Camel Milk Chocolate 150g,5752287,West,32,129.41,4141.12,Yes,None,20.2,120.59,0.66
2021-05-14,Specialty Products,Amul Basundi 1L,12571772,Central,15,394.62,5919.3,No,None,29.6,383.65,-0.52
2021-05-14,Bakery & Frozen,Amul Pizza Base 200g,51772550,North,20,250.44,5008.8,No,None,10.8,268.45,-0.01
2021-05-14,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,North,16,45.27,724.32,No,None,23.9,46.79,0.59
2021-05-14,Ice Creams,Amul Cassata Slice 120ml,14909382,East,7,51.94,363.58,No,None,20.1,58.77,-0.6
2021-05-14,Beverages,Amul Kool Saffron Milk 200ml,79195263,Central,10,108.77,1087.7,No,None,32.8,129.71,-0.74
2021-05-15,Snacks & Savories,Amul Veggie Sticks 100g,83950377,North,14,88.0,1232.0,No,None,8.9,87.35,-0.27
2021-05-15,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,West,11,535.57,5891.27,No,None,37.6,540.5,0.17
2021-05-15,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,West,21,157.84,3314.64,No,None,26.6,146.15,-0.4
2021-05-15,Cheese & Cheese Products,Amul Pizza Cheese 1kg,79666428,North,12,507.6,6091.200000000001,Yes,None,34.5,524.39,-0.32
